"","X1.k_PlasKid","X1.k_ePlas","X1.k_KidPlas","X1.k_eKid","X1.scale","X1.Plasma0","X2.k_PlasKid","X2.k_ePlas","X2.k_KidPlas","X2.k_eKid","X2.scale","X2.Plasma0","X3.k_PlasKid","X3.k_ePlas","X3.k_KidPlas","X3.k_eKid","X3.scale","X3.Plasma0","X4.k_PlasKid","X4.k_ePlas","X4.k_KidPlas","X4.k_eKid","X4.scale","X4.Plasma0"
"621",2.00898,0.0790137,0.163781,0.00626077,4.1834,51.4643,1.81874,0.114661,0.177407,0.0031548,4.14148,51.3021,1.98214,0.143601,0.185357,0.0001567,3.84902,49.1825,1.94343,0.13948,0.21238,0.000399505,4.49958,50.3227
"622",1.8847,0.05439,0.161724,0.00909679,3.99931,51.1194,1.94164,0.126954,0.179063,0.00199944,4.19262,50.3457,2.28569,0.00302963,0.205074,0.013587,4.66488,50.8377,1.94547,0.133671,0.214936,0.0003489,4.49014,50.381
"623",2.15791,0.0705228,0.224373,0.00787802,4.66145,49.5677,2.06727,0.0257063,0.185928,0.0112342,4.33964,49.2306,2.08773,0.00317622,0.165718,0.0125586,4.99051,50.0179,1.89755,0.132885,0.20307,0.000475909,4.61994,50.0884
"624",2.27043,0.0680366,0.206989,0.00718644,4.60226,49.7824,2.10308,0.0375423,0.183549,0.00994612,4.14603,49.4785,2.1452,0.00127015,0.194971,0.014136,4.45335,50.1057,1.90652,0.146165,0.156358,0.00122026,4.61415,49.3663
"625",2.24876,0.0666176,0.207292,0.00782232,4.55133,50.1179,1.98502,0.119336,0.201052,0.00272332,4.11561,49.5058,2.07651,0.0866845,0.199161,0.006201,4.1483,50.0607,1.80465,0.137274,0.165352,0.00138001,4.42523,48.6949
"626",2.17618,0.0531901,0.203842,0.00914968,4.55884,50.1043,2.10568,0.0272048,0.167153,0.011223,4.40271,50.1192,2.05548,0.0975815,0.197354,0.0047246,4.35231,49.8732,1.88906,0.116258,0.168892,0.00331041,4.56249,48.851
"627",2.02289,0.052976,0.171724,0.00881472,3.94966,49.7017,2.00854,0.0199305,0.164705,0.0114527,4.91436,49.4915,1.98576,0.0841198,0.178037,0.00636655,3.92694,49.9966,1.90103,0.0993042,0.174093,0.00397485,4.44777,49.0213
"628",2.02602,0.0737618,0.192205,0.00730779,4.65929,49.9597,2.0267,0.0155694,0.165925,0.0115606,4.80724,48.5635,2.07507,0.050273,0.185394,0.00878785,3.95978,49.9528,2.13478,0.0810935,0.204726,0.00668925,4.34534,52.1305
"629",1.94192,0.0313994,0.180947,0.0113268,3.91367,49.0655,1.85582,0.0729219,0.154377,0.00693844,4.25946,50.6172,2.04448,0.142833,0.184315,0.000612068,4.5842,51.0205,2.44015,0.0833422,0.217323,0.00613058,4.44443,51.6747
"630",2.29536,0.0295374,0.20921,0.0111958,4.56298,50.5073,2.35504,0.0837757,0.235517,0.00612707,4.56192,49.9621,1.9678,0.14756,0.178295,0.000771581,4.64456,51.7718,2.36728,0.0636387,0.198494,0.00807316,4.29052,51.0577
"631",2.40806,0.0223309,0.212669,0.0112928,4.40504,50.2847,2.33284,0.0809383,0.240729,0.00626056,4.54686,49.8729,1.94529,0.140102,0.178685,0.000815557,4.64502,50.7825,2.26891,0.0198397,0.196306,0.012564,4.54393,50.4569
"632",2.36654,0.026986,0.201444,0.0106104,4.38704,49.8297,1.83702,0.140044,0.164226,0.000609873,4.13431,49.4117,2.21801,0.0183038,0.197263,0.0119647,3.68898,49.9212,1.9606,0.119501,0.180095,0.00227942,3.94543,48.5882
"633",2.19443,0.129372,0.224831,0.00117355,4.51256,49.1822,2.18108,0.114843,0.208288,0.00280509,4.05522,49.0351,2.34738,0.0298455,0.207788,0.0105693,4.62381,51.4647,2.29705,0.029676,0.219163,0.0119996,4.42186,50.7308
"634",1.94573,0.142249,0.194485,0.000267842,4.09022,48.9252,2.09249,0.0192506,0.192332,0.0121416,4.19794,51.0368,1.95181,0.112946,0.173573,0.00412183,4.13893,50.8694,1.74623,0.106733,0.175089,0.00403634,4.02359,48.1315
"635",1.98733,0.135252,0.183266,0.00108679,4.14937,49.3301,1.94268,0.131412,0.18684,0.00134883,4.34664,48.881,2.02068,0.143873,0.203858,0.00053838,4.24663,48.7529,1.75606,0.106253,0.171812,0.003182,4.03984,47.9793
"636",1.97351,0.132346,0.193904,0.00104321,4.19924,49.2734,2.16685,0.0348979,0.1815,0.0103119,4.10688,51.2079,2.17238,0.00195257,0.188028,0.0126626,4.04919,48.8613,2.02477,0.0475257,0.18796,0.00906642,4.6762,50.035
"637",2.11188,0.154815,0.201342,0.00032558,4.02351,50.5184,2.02597,0.036523,0.172529,0.0104327,4.11027,50.5929,2.10725,0.0192248,0.181991,0.0110515,4.65088,49.4585,2.1109,0.066701,0.182687,0.00764349,4.45725,49.4981
"638",2.12622,0.149062,0.201796,0.000174405,3.66645,49.9111,1.94904,0.108054,0.184844,0.0035086,4.41803,50.0501,2.10656,0.029041,0.199917,0.0105738,4.27328,48.7125,2.08374,0.0746416,0.190525,0.00749595,4.35635,49.3778
"639",2.09766,0.137222,0.225006,0.000633706,4.0738,49.9397,2.38187,0.00183683,0.200633,0.0135299,4.05929,49.7063,2.0745,0.150235,0.198172,0.000303442,4.36704,50.872,1.96834,0.0650876,0.168201,0.00816074,4.28327,50.272
"640",2.13001,0.142317,0.222693,0.000642117,4.05045,49.7737,1.93005,0.158233,0.165748,0.000306461,4.5154,50.9865,1.93357,0.0181442,0.171839,0.0118173,4.25125,48.7827,1.96852,0.0572697,0.174486,0.00833572,4.27165,50.3659
"641",2.04466,0.105589,0.19741,0.00340689,3.97589,48.5755,2.19314,0.0332607,0.218351,0.0107611,4.04136,49.0198,1.92213,0.120444,0.190649,0.00359702,4.26293,50.9516,2.03342,0.0730247,0.184806,0.00723195,4.13146,49.8675
"642",1.97887,0.0770873,0.168969,0.00637234,4.03378,50.9825,2.11911,0.0301922,0.206723,0.0110774,4.15037,49.9135,2.0061,0.0476675,0.164047,0.0100093,4.51116,50.807,1.92333,0.103217,0.171754,0.00450924,4.39981,49.8476
"643",2.15751,0.0793876,0.210572,0.00583993,4.73464,49.2358,2.07568,0.0644304,0.164976,0.00741122,4.35185,50.2239,2.10394,0.0201364,0.179953,0.0106624,4.70554,48.5516,2.12726,0.0547144,0.190618,0.00855201,4.33647,49.8238
"644",2.14509,0.088027,0.204052,0.00524603,4.68215,48.5942,2.22097,0.0144563,0.192183,0.0119267,4.1302,49.1546,1.93359,0.0899694,0.17365,0.00598932,4.31259,49.1086,2.13307,0.0471837,0.192513,0.00923714,4.45538,49.4822
"645",2.02438,0.0986403,0.181916,0.00472324,3.79433,50.4376,2.15117,0.0398743,0.196034,0.00990655,4.40011,50.7455,1.9351,0.082289,0.169847,0.00549167,4.37435,49.3431,2.15347,0.0947264,0.212345,0.00437359,4.49694,48.8112
"646",1.99147,0.104236,0.187987,0.00404952,4.01332,50.2756,2.07154,0.123721,0.187353,0.00321673,3.88487,50.4134,1.92856,0.0883604,0.177808,0.00567949,4.2681,49.4735,2.07035,0.0848678,0.176292,0.00518381,4.32705,48.791
"647",2.03407,0.0501178,0.17258,0.00902787,4.61305,48.56,2.02358,0.131744,0.205081,0.00209303,3.65542,49.9066,1.98249,0.0940115,0.169983,0.00518727,4.26382,49.5331,1.95638,0.0252057,0.180826,0.0121602,4.4059,50.6769
"648",2.01964,0.124745,0.180749,0.00188142,4.00064,50.9516,2.04067,0.107453,0.216296,0.00440741,3.82958,49.7401,1.99256,0.0780236,0.186979,0.00642949,4.00719,49.8,2.08761,0.0758818,0.189375,0.00693657,3.77549,50.0301
"649",2.13877,0.0559639,0.19624,0.0086687,4.24114,50.4466,2.14307,0.0356969,0.167445,0.00898657,4.70748,50.344,2.09242,0.0707948,0.194894,0.00696887,4.03422,48.3497,1.99728,0.0847503,0.191765,0.00631894,4.5,50.7703
"650",1.87363,0.124956,0.180139,0.00229853,4.566,48.864,2.09383,0.0306242,0.174544,0.0104941,4.61293,49.0457,2.26055,0.0533145,0.219405,0.00924662,4.54469,50.8251,2.16617,0.03733,0.166769,0.0101451,4.54503,50.8057
"651",1.93054,0.144772,0.193519,0.000430271,4.47186,49.6577,1.94265,0.0207361,0.16883,0.0125195,4.2005,49.9848,1.91798,0.0770163,0.177206,0.00654991,3.87665,49.6017,1.86668,0.142258,0.18022,0.000224882,4.0985,47.3608
"652",2.03081,0.0344967,0.180316,0.0107007,3.9548,49.9083,1.87434,0.0771902,0.160703,0.00624237,3.9274,48.349,1.97502,0.11914,0.19973,0.00217458,3.788,50.0151,1.99915,0.142257,0.20475,0.000254471,3.92099,49.4524
"653",1.99341,0.118853,0.200116,0.0023111,4.17209,49.6478,1.81663,0.105385,0.155083,0.00469549,3.85557,48.3996,2.13473,0.0747587,0.193442,0.00708801,4.68544,49.8241,2.06135,0.154993,0.190653,6.99509e-05,4.3058,51.251
"654",1.96151,0.13799,0.182193,0.0012147,4.15042,49.3914,1.78764,0.120736,0.153746,0.00347199,3.8186,48.2312,2.0399,0.0531551,0.17135,0.00897834,3.90554,50.5016,2.01895,0.132763,0.195128,0.00167067,4.37279,50.0445
"655",1.80511,0.125015,0.166792,0.0021324,3.64434,50.0753,2.49149,0.106759,0.244149,0.00377766,4.01189,50.9963,2.07351,0.0330765,0.170816,0.0108614,3.9767,50.3051,1.99283,0.128088,0.199881,0.00179777,4.41285,50.1014
"656",1.9468,0.142624,0.172736,0.00116696,3.92352,50.4517,2.44081,0.0419547,0.210876,0.0100886,4.30385,50.6654,2.0358,0.030713,0.161926,0.0106683,3.96103,49.6641,1.86465,0.140904,0.172547,0.000830358,4.03336,49.4447
"657",2.01582,0.111576,0.195149,0.00304888,4.18952,48.7837,2.1953,0.123948,0.217992,0.00165958,4.16827,48.5363,1.81817,0.0891496,0.167468,0.00582,4.49244,50.1495,2.05793,0.138944,0.197452,0.00179791,4.17967,50.8183
"658",2.30084,0.0499459,0.20887,0.00941521,4.01195,51.6682,2.17837,0.125389,0.206655,0.00175655,4.18555,48.9824,1.82283,0.107193,0.141222,0.00374036,4.4657,49.1049,2.08392,0.131056,0.183087,0.00223579,4.29094,50.4161
"659",2.0388,0.0967918,0.204913,0.00527234,4.30578,48.1201,2.2794,0.0630103,0.216992,0.00825103,3.96104,50.368,1.75246,0.106351,0.142593,0.00440288,4.512,49.3466,2.11083,0.0231225,0.164049,0.0109992,4.29182,49.1464
"660",2.05267,0.0932379,0.202694,0.00504178,4.25899,48.5811,1.92537,0.0683438,0.157501,0.00740579,4.24961,51.0273,2.61065,0.0361742,0.271519,0.0109545,4.11259,49.332,2.05113,0.00591747,0.197313,0.0140273,3.92648,49.0581
"661",2.15464,0.0671727,0.197548,0.00743955,4.1011,49.8189,2.01194,0.0665222,0.161261,0.00751874,4.38721,51.0621,1.70038,0.064005,0.143462,0.00791207,4.62489,48.4555,2.26349,0.049432,0.218565,0.00973162,4.45943,51.2071
"662",2.04742,0.0438803,0.18031,0.00978112,4.41156,51.2378,2.14353,0.123173,0.198264,0.00224894,4.16589,48.2463,2.26479,0.0669198,0.228077,0.00818376,4.32786,50.6842,2.36863,0.0507323,0.211014,0.00919285,4.53408,50.8441
"663",2.01111,0.0813909,0.191264,0.00613705,4.6123,49.1892,2.11364,0.117763,0.179112,0.00318701,4.49699,50.7018,1.96655,0.112053,0.187176,0.00358452,4.38487,50.1766,1.93531,0.0994681,0.18155,0.00507151,3.97719,48.8701
"664",2.04218,0.0864,0.1935,0.00674604,4.5526,49.3072,2.18744,0.0574173,0.194886,0.00850394,4.47504,48.9344,2.27458,0.0152527,0.204896,0.0123447,4.12971,49.4926,1.94967,0.0874613,0.182814,0.00538539,3.95786,48.861
"665",2.19494,0.0961556,0.194769,0.0052986,4.04181,50.9377,2.108,0.0612994,0.184994,0.00798932,4.04391,48.4426,1.94234,0.0514414,0.159927,0.00850453,4.24321,49.547,2.04417,0.109968,0.203603,0.00335497,4.83527,49.6651
"666",2.19573,0.152715,0.200579,0.000506325,4.66219,51.1323,2.26796,0.0865959,0.201787,0.00563107,3.99145,51.4117,1.91176,0.0486534,0.157379,0.00967457,4.25701,50.4667,2.14345,0.121265,0.203044,0.00262688,4.58601,49.9622
"667",1.90054,0.134402,0.173094,0.000853105,4.08567,48.8956,2.14945,0.0800603,0.202173,0.00600768,4.4186,50.7618,1.94064,0.0397783,0.14888,0.00972069,4.19756,50.6873,1.96619,0.0354119,0.162941,0.010117,3.97462,49.8449
"668",1.94307,0.129887,0.181521,0.00142486,4.17129,50.3802,2.00051,0.0801206,0.189668,0.00621423,4.20623,50.3767,1.89616,0.0738952,0.15556,0.00667131,4.19479,50.3673,2.15816,0.118899,0.231199,0.00233676,4.46552,49.5573
"669",1.90307,0.125282,0.189213,0.00234803,4.23453,49.7189,2.13464,0.0660458,0.196018,0.00760585,3.90981,51.0142,2.01162,0.103549,0.181921,0.00477927,4.10103,51.0068,2.19761,0.0732617,0.215903,0.00732875,3.84101,50.8375
"670",1.90972,0.119763,0.189878,0.00227765,4.1398,49.4959,1.96758,0.129063,0.190325,0.0018174,4.03484,49.0597,1.95127,0.0680911,0.179345,0.00730498,4.55537,49.3817,2.31453,0.0759087,0.207063,0.00658093,4.08501,50.8453
"671",2.11873,0.10834,0.171196,0.00406215,4.18581,49.2033,1.85691,0.135083,0.183911,0.000990097,4.08092,49.796,2.27716,0.0430467,0.2191,0.0104057,4.09721,49.8908,2.0335,0.0901585,0.179835,0.00567699,4.07015,49.2848
"672",2.02302,0.120432,0.189178,0.00305437,4.54711,49.5149,2.06233,0.091196,0.201235,0.00560227,3.91364,50.5212,1.91674,0.0161798,0.162286,0.0120665,4.10866,48.939,1.77564,0.125389,0.171386,0.00261711,4.14477,50.6861
"673",2.12112,0.0820645,0.187944,0.00614099,4.1082,51.5736,2.29753,0.0260971,0.197279,0.0106895,4.47392,49.0111,2.04262,0.0208386,0.181893,0.0116432,4.14045,50.8882,1.99365,0.110128,0.164195,0.00357372,4.31838,49.7227
"674",2.11702,0.111875,0.179509,0.00394211,4.00124,51.8599,2.13561,0.072309,0.179497,0.00698851,4.33668,50.0037,2.13869,0.105863,0.195345,0.00362972,4.31388,49.2349,2.104,0.0411927,0.169705,0.00915781,4.04428,48.5651
"675",2.11796,0.103093,0.18437,0.00456964,4.09884,51.5321,2.11437,0.0643196,0.180091,0.00772285,4.57066,50.1169,1.95619,0.145884,0.197962,0.000433667,4.30903,49.9709,1.99602,0.0278994,0.178106,0.0113776,3.83532,49.2362
"676",1.9128,0.103201,0.171947,0.00408729,4.32416,47.855,2.04946,0.0882474,0.174216,0.00619241,4.62556,51.0241,2.09855,0.127391,0.200185,0.00241453,4.54857,49.2244,2.05068,0.107518,0.208069,0.00328929,4.66757,49.5523
"677",1.86147,0.0661029,0.180539,0.00809296,4.26085,48.2759,2.15632,0.107924,0.212573,0.00319582,3.94944,48.7391,1.91406,0.0861455,0.182382,0.00596066,4.03437,49.2238,2.09639,0.0344821,0.1821,0.0101066,3.90416,51.2558
"678",2.14162,0.0977067,0.204969,0.00429832,3.94248,49.7614,2.32509,0.0296888,0.207118,0.0106003,4.3299,49.802,2.19794,0.0377557,0.212619,0.0107813,4.3765,49.3762,2.02795,0.0512048,0.179863,0.00927428,4.33677,49.5653
"679",1.86973,0.106288,0.163534,0.00375792,3.83985,50.6086,2.11358,0.101665,0.187185,0.00455668,4.41716,48.1032,2.40985,0.0778592,0.23222,0.00646259,4.35749,50.1843,2.02569,0.0514997,0.178383,0.00907007,4.4635,49.6159
"680",1.89572,0.102984,0.165327,0.0044987,3.84417,50.6196,1.97106,0.0751985,0.203982,0.00753658,4.2757,49.4742,1.9608,0.0273172,0.165134,0.0105407,4.15877,49.8724,2.07548,0.0840106,0.191681,0.00557869,4.00804,49.5998
"681",1.98079,0.0378014,0.159806,0.0100111,4.32738,51.2276,2.15893,0.0943058,0.208612,0.00495283,4.29374,49.2775,2.05858,0.109473,0.209726,0.00235248,4.426,49.2726,1.93624,0.0978441,0.193916,0.00405039,3.85632,49.3523
"682",2.01403,0.0418388,0.160293,0.00908233,4.4595,50.717,1.92101,0.105644,0.167096,0.00420188,4.16987,50.2067,2.22626,0.0941467,0.213632,0.00467527,4.20822,49.0741,2.13031,0.0370081,0.196394,0.0115137,4.15057,50.436
"683",1.89169,0.111502,0.167121,0.00381081,4.449,49.8425,1.97398,0.113427,0.161463,0.00357565,4.11434,50.7996,2.1747,0.0813788,0.189599,0.00677947,4.29707,51.1532,2.23948,0.0440274,0.189478,0.010277,4.21826,48.9968
"684",1.88288,0.114737,0.16724,0.00351726,4.54492,50.0075,1.90075,0.139871,0.16605,0.0016261,3.99125,51.3962,2.04575,0.0953998,0.210999,0.00478526,4.11224,47.9011,2.06562,0.12467,0.209722,0.00303414,4.3099,49.7248
"685",1.9812,0.134407,0.191473,0.00117895,4.33824,50.1219,1.93621,0.131549,0.165035,0.00257157,3.96882,50.965,1.89617,0.111017,0.173148,0.00340844,4.25181,50.486,2.32587,0.030892,0.2011,0.0105361,4.59473,50.1739
"686",2.44427,0.107029,0.270594,0.00294282,4.74305,49.9654,1.92813,0.12096,0.163354,0.00269082,3.90785,51.0414,1.86515,0.0973603,0.193538,0.00496155,4.16703,50.3841,2.13123,0.0556104,0.200488,0.00911535,4.28611,50.4839
"687",2.413,0.102887,0.247929,0.00484574,4.80953,50.6712,2.14508,0.0873004,0.199603,0.00583308,4.11264,49.2218,1.90985,0.102592,0.187386,0.00469348,4.13283,50.3315,2.26038,0.0217186,0.18639,0.0111803,3.86594,51.4028
"688",2.40285,0.115138,0.230637,0.00265251,4.42944,50.8148,2.16808,0.0718236,0.19399,0.00727799,4.51633,48.4534,2.12861,0.0810586,0.185269,0.00587803,4.4046,49.8808,2.14745,0.0152805,0.20522,0.0132035,4.30188,50.1916
"689",2.41344,0.117519,0.261518,0.00239587,4.07578,49.9885,1.98552,0.0608379,0.186134,0.00792734,4.56801,48.8072,2.1575,0.0457509,0.18087,0.00991624,4.22624,49.5758,2.37559,0.122507,0.255407,0.00186643,3.92548,48.6379
"690",2.19419,0.0137029,0.177635,0.0118589,4.42018,50.7926,2.03646,0.0532297,0.17424,0.00878507,4.04748,51.1191,2.0434,0.127095,0.19609,0.00188873,4.25819,50.135,2.32386,0.123326,0.249286,0.00170255,4.0025,48.9878
"691",2.17359,0.0174473,0.197715,0.0125322,4.4616,50.6024,2.07854,0.0503452,0.194406,0.00898086,4.26667,48.9024,2.04037,0.0204997,0.171567,0.0111422,4.35497,49.6697,2.13183,0.0401129,0.182294,0.00993474,3.95822,51.4969
"692",2.00358,0.0943746,0.193069,0.00521529,4.09041,49.7868,2.14912,0.0718243,0.183842,0.00726794,4.20236,50.9128,2.03313,0.0722045,0.189734,0.00755748,4.5755,50.7034,1.85389,0.0413948,0.151873,0.00888635,4.66171,47.7614
"693",2.1548,0.113493,0.194902,0.00351402,4.12614,51.0766,2.00891,0.0693918,0.185525,0.00730338,4.09768,49.0732,2.05043,0.0659776,0.174698,0.00745612,4.45037,50.6099,2.32062,0.0548327,0.222589,0.00923482,3.81996,51.9355
"694",2.23037,0.00612295,0.19643,0.012985,4.38063,48.8043,2.08523,0.110402,0.174162,0.00404431,4.11495,51.6107,2.09559,0.0525644,0.178231,0.00884646,4.52663,50.466,2.27023,0.034958,0.211763,0.0106999,4.78859,49.5818
"695",2.06313,0.0110847,0.206028,0.0130725,4.41004,49.6179,1.9443,0.0794826,0.181111,0.00593011,4.35288,47.8001,2.06978,0.0626869,0.181624,0.00775405,4.40137,50.0581,2.24059,0.0786696,0.20903,0.00659751,4.20264,50.5149
"696",2.15591,0.0135751,0.201422,0.0127842,4.48496,49.5973,1.99932,0.0648258,0.181016,0.00740262,4.41784,49.1551,2.14852,0.0909008,0.208086,0.0050467,4.48201,49.124,2.34146,0.0784669,0.238426,0.00660516,4.30381,49.3568
"697",2.11852,0.0313454,0.173233,0.0103854,4.44055,49.9254,1.96075,0.10938,0.181902,0.00378317,4.25178,51.0576,2.12368,0.0741845,0.213462,0.006909,3.8826,49.5119,1.98003,0.0595816,0.170737,0.00777441,4.21771,51.191
"698",2.03473,0.0437115,0.183627,0.00990499,4.01303,51.0172,2.08948,0.0936817,0.17898,0.00478192,4.2079,50.2933,1.94395,0.134274,0.191961,0.000799026,4.1421,49.8525,2.0791,0.0134319,0.185354,0.0119864,4.29472,49.793
"699",2.11593,0.0352952,0.176621,0.0103031,4.08127,50.3408,1.99864,0.0281865,0.17611,0.0111688,4.13094,50.7994,1.96052,0.146264,0.191331,0.000843932,4.14903,49.824,2.12398,0.123789,0.186228,0.00207591,4.20978,49.5106
"700",2.34994,0.0669401,0.224676,0.00784937,4.00497,51.914,2.00333,0.0307133,0.188708,0.011062,4.28897,48.9444,2.38356,0.00276028,0.211061,0.0136798,4.24089,50.3776,2.02396,0.135571,0.192281,0.00133949,4.24154,49.6081
"701",2.44019,0.107789,0.223611,0.00374619,4.68233,50.7751,1.9777,0.047125,0.182534,0.00919755,4.17653,49.4725,2.26801,0.0137886,0.220382,0.0124501,4.31064,47.9085,2.24913,0.0949107,0.22728,0.00494481,4.15698,50.6676
"702",2.19783,0.130091,0.233625,0.00152217,4.59116,51.0458,2.1353,0.072242,0.190864,0.00692671,4.26969,49.6952,2.48006,0.00640801,0.249401,0.0135147,4.41791,46.3931,2.01889,0.139762,0.180682,0.00109475,3.73004,49.6853
"703",2.21413,0.130139,0.234347,0.0016402,4.61882,51.0212,2.09599,0.0674822,0.190232,0.00786261,4.15558,50.1909,2.22561,0.00403363,0.201509,0.0140269,4.00606,50.0074,1.88037,0.119145,0.183359,0.00237019,4.06438,50.1555
"704",2.22222,0.121984,0.233356,0.00160083,4.57822,50.9541,2.05325,0.117684,0.205177,0.00243828,4.1646,50.5772,2.14848,0.0777648,0.190051,0.00727263,4.00585,48.9151,2.07703,0.0635594,0.201257,0.00841746,4.5944,50.1629
"705",2.31767,0.129749,0.245576,0.000470667,4.48264,50.0415,1.98248,0.116784,0.205433,0.00283738,4.17767,49.5461,2.17539,0.0613454,0.18453,0.00774532,4.05467,49.0765,1.80855,0.0514543,0.156155,0.00901172,4.15928,48.467
"706",2.34202,0.145527,0.251547,0.000331718,4.51737,50.0303,2.10514,0.0949015,0.202625,0.00556385,4.27008,50.3546,2.15312,0.0559276,0.188864,0.00831593,4.07296,49.2308,1.82191,0.0548115,0.135836,0.00837888,4.31777,49.2484
"707",2.24603,0.135585,0.225818,0.000336787,4.22496,49.268,2.18743,0.0162456,0.186892,0.011704,4.4533,48.6518,2.2159,0.00276803,0.184014,0.0129422,4.54667,51.3474,1.89254,0.0536164,0.175572,0.00915338,4.01018,49.1092
"708",2.24209,0.13252,0.225623,0.000338684,4.22832,49.258,2.15286,0.008844,0.194488,0.0134335,4.48926,48.5766,2.00053,0.00255521,0.15773,0.0125575,4.23866,50.2875,2.07502,0.0950213,0.180726,0.00480372,3.67922,49.4168
"709",1.96458,0.0701593,0.207084,0.0078717,4.84269,47.5774,1.97682,0.108642,0.179241,0.0042901,4.21275,49.7949,2.0028,0.00277473,0.153565,0.0125416,4.23762,50.5211,2.12673,0.0415707,0.185598,0.00996002,3.95241,51.037
"710",2.15891,0.0486939,0.179403,0.00871683,4.77717,47.6898,2.07879,0.0724948,0.188142,0.00703316,4.39806,50.2028,2.06661,0.00196416,0.161877,0.0123181,4.56552,50.5612,2.21936,0.0861363,0.218742,0.00549651,4.47492,48.9984
"711",2.2547,0.0804724,0.216658,0.00637493,3.98178,50.5191,2.12852,0.139436,0.218319,0.000422998,4.06726,50.069,1.99428,0.00110263,0.173895,0.0136936,4.47708,51.0616,2.21092,0.0874231,0.214307,0.00565022,4.30541,50.3745
"712",1.99819,0.0788594,0.178264,0.00670216,4.50865,49.2963,2.12374,0.0256953,0.17349,0.0105675,4.44128,50.0664,2.07248,0.14125,0.196642,0.000540112,4.01754,48.8196,2.24815,0.110306,0.215866,0.00388508,4.45093,50.114
"713",2.00988,0.0379103,0.186648,0.010228,4.17798,49.4873,2.05168,0.139087,0.211182,0.0010334,4.11113,49.7381,2.06687,0.1341,0.201094,0.00139318,4.503,51.0196,2.05933,0.0398531,0.180824,0.0096533,4.05297,49.8535
"714",2.0356,0.0265852,0.157701,0.0103857,4.31591,49.6651,2.10977,0.13566,0.207582,0.00118584,4.11774,49.4468,2.01718,0.0960849,0.184712,0.00479692,3.91724,49.0829,2.08506,0.121696,0.208191,0.00267373,4.34203,49.4818
"715",2.14949,0.0219113,0.221262,0.0124162,4.12898,47.7291,2.29327,0.0422176,0.214561,0.010282,4.43077,49.2874,2.34489,0.0158083,0.196674,0.0117388,4.29524,50.972,1.8855,0.124483,0.177888,0.00258274,4.25522,50.51
"716",2.17186,0.0228662,0.210524,0.0118595,4.01104,46.999,2.20132,0.0510641,0.222194,0.00926035,4.63045,49.6069,2.20286,0.016538,0.192396,0.0126241,4.2864,50.2266,1.96647,0.108808,0.195673,0.00372267,4.38183,49.1334
"717",2.09982,0.0188395,0.183297,0.0115249,4.52145,49.6962,1.93342,0.0998133,0.206615,0.00406772,4.06161,48.5518,2.47611,0.00167822,0.220672,0.0132486,3.97094,50.6994,2.06445,0.0674999,0.21186,0.00726603,4.65016,49.5986
"718",2.10363,0.0186084,0.183259,0.012836,4.51586,49.6989,1.88254,0.131329,0.185678,0.00194761,4.10383,50.8222,2.48936,0.00149192,0.216234,0.0145066,3.93811,51.0817,2.39593,0.14512,0.231078,0.000300731,3.81447,50.5652
"719",2.34985,0.0255768,0.227978,0.0114987,4.18053,48.8989,1.85443,0.132618,0.191242,0.00175899,4.13547,50.4801,2.37326,0.00184426,0.222425,0.0136488,3.90545,50.0313,1.76016,0.0953285,0.16115,0.00481989,4.86254,49.2583
"720",2.34553,0.0748601,0.210849,0.00725618,4.27922,51.0984,1.9553,0.135558,0.189413,0.00192316,3.94945,50.3548,2.3206,0.000427556,0.196186,0.0130229,4.05434,50.6114,2.00276,0.129246,0.182666,0.00184956,4.27251,49.2834
"721",2.30289,0.0632231,0.228965,0.0080158,4.41603,51.1914,2.01112,0.135627,0.190844,0.00191121,4.05727,49.1296,2.22303,0.0272885,0.183016,0.0105052,4.54251,50.8942,2.27057,0.0546389,0.182315,0.00837033,4.40679,52.107
