"","X1.k_PlasKid","X1.k_ePlas","X1.k_KidPlas","X1.k_eKid","X1.k_AccuKid","X1.k_KidAccu","X1.scale","X1.Plasma0","X2.k_PlasKid","X2.k_ePlas","X2.k_KidPlas","X2.k_eKid","X2.k_AccuKid","X2.k_KidAccu","X2.scale","X2.Plasma0","X3.k_PlasKid","X3.k_ePlas","X3.k_KidPlas","X3.k_eKid","X3.k_AccuKid","X3.k_KidAccu","X3.scale","X3.Plasma0","X4.k_PlasKid","X4.k_ePlas","X4.k_KidPlas","X4.k_eKid","X4.k_AccuKid","X4.k_KidAccu","X4.scale","X4.Plasma0"
"903",2.23065,0.0501868,0.221858,0.00631598,0.000442436,0.00419786,4.0975,50.4822,2.05206,0.069006,0.195679,0.00396169,0.00053353,0.00446167,3.96398,50.9128,2.30397,0.0852134,0.228128,0.00258076,0.00053513,0.0054414,3.48214,49.2637,2.13003,0.091024,0.202893,0.00171293,0.00035725,0.00463217,3.72727,49.8357
"904",2.10438,0.0796733,0.22827,0.00240537,0.000448691,0.0049089,3.88725,48.6226,2.25219,0.0471292,0.234069,0.00490993,0.000339493,0.00569759,3.24653,48.926,1.94649,0.0812546,0.199667,0.00199605,0.000329065,0.0051509,3.61116,50.7877,2.0918,0.08918,0.206851,0.00248971,0.000519555,0.00425414,4.25542,50.6753
"905",2.1302,0.0291464,0.183209,0.00790618,0.000465438,0.00454335,3.93011,50.8788,2.10845,0.0636808,0.216194,0.00403279,0.000416625,0.00572842,3.66017,48.549,2.52908,0.0509698,0.240266,0.00610201,0.000489934,0.00405258,4.43668,49.7946,2.1339,0.0475786,0.212676,0.00616078,0.00045883,0.00482144,4.04406,48.4295
"906",2.33926,0.0878146,0.252457,0.00253473,0.000507822,0.00513979,4.11201,48.4337,2.20288,0.0664501,0.197091,0.00532235,0.000598179,0.00401298,4.44806,51.1123,2.40506,0.0852347,0.254193,0.00307454,0.00055993,0.00454545,4.58378,50.133,2.13334,0.0487946,0.210873,0.00602342,0.000473543,0.00480646,3.99985,48.6138
"907",2.06716,0.0405758,0.201399,0.00661792,0.000434141,0.0053411,3.7136,49.3614,2.11824,0.0362586,0.191011,0.00796891,0.00054936,0.00396892,4.46901,50.4142,2.26202,0.103447,0.211587,0.00150802,0.000483848,0.00412463,4.28693,50.5621,2.03879,0.0368715,0.216555,0.00736371,0.000471339,0.00474558,3.95788,48.6108
"908",2.16102,0.0956583,0.219096,0.00133655,0.000448334,0.00495843,3.77013,49.9885,2.10113,0.0743211,0.199658,0.00388538,0.00054454,0.00461912,4.12231,51.268,2.13446,0.0543129,0.219191,0.00517193,0.000460661,0.00537351,3.54542,49.1346,2.1414,0.0812484,0.215512,0.00367797,0.000509327,0.0044756,4.04258,51.3496
"909",2.06189,0.092488,0.205877,0.00158222,0.000494982,0.00487308,4.09799,49.5956,2.13506,0.0590196,0.190897,0.00429448,0.000416766,0.00495576,3.53498,50.3223,2.10694,0.0989469,0.223176,0.00028183,0.000382231,0.00494882,3.72266,49.5669,2.05712,0.0420036,0.198261,0.00645113,0.000376662,0.00516055,3.58976,48.4672
"910",2.13552,0.101455,0.218509,0.000812399,0.000525092,0.00502894,3.82048,49.7585,2.03859,0.0882311,0.202358,0.0027567,0.000517367,0.00532645,3.68009,50.423,2.46989,0.0568706,0.245707,0.00502763,0.000437683,0.00517556,3.85577,48.6169,2.13594,0.0545001,0.19992,0.00461383,0.000403609,0.00506995,3.50155,48.3585
"911",2.23424,0.0376577,0.205609,0.00688187,0.000402494,0.00451904,4.04679,49.2341,2.11706,0.0827717,0.209723,0.00245886,0.000501108,0.00478242,4.15978,48.6289,2.36428,0.0653873,0.246947,0.00414997,0.00045505,0.00496624,3.76161,49.1588,2.20979,0.0773088,0.230824,0.00264748,0.000471648,0.00522248,3.88004,48.798
"912",2.15048,0.0139446,0.195634,0.00913156,0.000592479,0.0044821,3.85602,49.6931,2.01575,0.0846144,0.212435,0.00246173,0.000524421,0.00465872,4.2071,49.0546,2.48452,0.0216166,0.24612,0.00893519,0.000469655,0.00497572,4.08351,48.5212,2.27903,0.0833399,0.237647,0.00276793,0.000468406,0.00503572,4.10307,49.5216
"913",2.22708,0.0856907,0.221507,0.00183004,0.000367659,0.00469433,3.66729,50.5449,2.19684,0.0492141,0.216913,0.00615225,0.000458237,0.00460917,4.09259,49.1063,2.38022,0.0922262,0.245412,0.00162794,0.000409684,0.00516433,3.92389,48.9336,2.20885,0.0433236,0.210948,0.00627086,0.000453689,0.0049061,3.67678,50.0378
"914",2.2853,0.0218645,0.228184,0.00926593,0.000501824,0.00469107,3.91772,50.046,2.15531,0.0628555,0.213397,0.00508109,0.000457633,0.00480361,4.22453,49.2222,2.093,0.0754435,0.20654,0.00395408,0.0004179,0.00488433,3.94502,48.9545,2.20815,0.0594689,0.205179,0.00607124,0.000615409,0.0046461,4.13305,51.7029
"915",2.03458,0.104795,0.205793,0.000137014,0.000505587,0.00440024,4.05193,49.2853,2.29303,0.000534501,0.20642,0.0105485,0.000529574,0.00478199,3.6951,49.6242,2.3916,0.05807,0.235319,0.00547396,0.000454455,0.00518463,3.52248,50.5452,2.29284,0.0320882,0.219434,0.00846608,0.000571341,0.00478594,3.99469,51.857
"916",2.1077,0.121144,0.194425,7.80656e-05,0.000543896,0.00459062,4.33022,49.1458,2.33927,0.000543619,0.245419,0.0111828,0.000324683,0.00507052,3.58171,50.1127,2.04234,0.0886072,0.200631,0.00159746,0.000426804,0.00463735,4.04987,49.334,2.14908,0.0897581,0.226348,0.00193741,0.000333709,0.00551097,3.60893,48.8761
"917",2.21627,0.0635415,0.199563,0.00477455,0.000511521,0.00373464,4.07478,50.7573,2.6932,0.00200441,0.26584,0.0103952,0.000398473,0.00493864,3.79377,50.0492,2.12357,0.104725,0.219464,0.00108525,0.000444073,0.00416115,4.42005,49.7165,2.24676,0.0656796,0.221302,0.00419478,0.000336609,0.00422477,3.89445,49.2055
"918",2.32508,0.029265,0.232102,0.0087497,0.000432284,0.00462607,4.43282,50.6631,2.48787,0.00590468,0.249619,0.0109818,0.000460076,0.00481531,4.05124,49.0996,2.2807,0.00244113,0.217214,0.0111246,0.000478042,0.00464167,3.94603,50.2945,2.1057,0.04681,0.218313,0.00614813,0.0003172,0.00484255,3.72416,49.679
"919",2.39984,0.0209564,0.235238,0.00972063,0.000441057,0.00472532,4.07649,51.6288,1.99551,0.0652716,0.173655,0.004653,0.000398597,0.00416922,3.9787,50.2502,2.06296,0.108062,0.217035,0.000563196,0.000496487,0.00451864,4.39846,49.8673,2.12979,0.0775384,0.213701,0.00378742,0.000678346,0.00494686,4.05525,50.0786
"920",2.28976,0.031662,0.194432,0.00717505,0.000505224,0.00487867,3.64159,50.2896,2.50897,0.0552207,0.259899,0.00530418,0.000513836,0.00534399,3.79145,49.0559,2.09922,0.103023,0.207816,0.000867905,0.000481117,0.00463025,4.36382,49.9206,2.0644,0.0513856,0.184304,0.00601115,0.000571881,0.00442318,4.24655,48.8272
"921",2.23558,0.0150996,0.205867,0.0092196,0.00048317,0.00444361,3.87477,49.275,1.94533,0.0749451,0.168103,0.00401752,0.000543286,0.0042417,4.0929,51.9252,2.08019,0.0503663,0.184674,0.00633983,0.000484576,0.00446457,4.14526,49.0891,2.15781,0.0255368,0.195136,0.00851388,0.000378788,0.00470103,3.82445,51.1766
"922",2.04023,0.0871186,0.208582,0.0019246,0.00037921,0.00507798,3.80067,49.6334,2.05824,0.105474,0.197005,0.000181056,0.000424052,0.00444379,4.21107,47.8972,2.13596,0.0438457,0.201924,0.00662544,0.00047489,0.00420916,4.46873,49.6141,2.1095,0.0249194,0.195847,0.00799733,0.000376418,0.00476446,3.60987,50.6665
"923",2.3223,0.0972022,0.219351,0.00108701,0.000567795,0.00546523,3.32443,50.6301,2.00246,0.105461,0.205896,0.000163028,0.000437805,0.00456612,4.09276,47.9482,2.4762,0.0959475,0.230854,0.000980733,0.000381463,0.00502942,3.5673,50.6526,2.20287,0.0940568,0.236608,0.00173598,0.000497452,0.00476275,4.36459,49.5689
"924",2.32926,0.0875582,0.214616,0.00194068,0.000555098,0.00566506,3.43259,50.6072,2.00675,0.100265,0.211614,0.000144494,0.00043981,0.00461996,4.07483,47.6083,2.40087,0.100237,0.246338,0.00107295,0.00039604,0.00484967,3.66082,50.5559,2.14171,0.0982678,0.225219,0.00140398,0.000502479,0.00469301,4.29283,50.6943
"925",2.27595,0.042559,0.218267,0.00657562,0.000522733,0.00513082,3.48258,51.2852,1.92988,0.0892511,0.191109,0.00149708,0.000358383,0.00482162,3.70145,49.0252,2.24425,0.0840151,0.227816,0.00344047,0.000705606,0.00467307,4.31395,51.259,2.22151,0.0356725,0.19328,0.00751679,0.000518056,0.00469021,3.93346,50.0397
"926",2.26738,0.0663089,0.228262,0.0046489,0.000472373,0.00456989,3.9223,51.4838,1.961,0.1022,0.169628,0.000380329,0.000370997,0.00522275,3.3151,50.545,2.32998,0.107891,0.215679,0.0020654,0.000761873,0.00473911,4.16417,51.0575,2.07891,0.0161544,0.227663,0.00979435,0.000543931,0.00514147,4.0154,48.3769
"927",2.22295,0.0205255,0.200457,0.00832436,0.000516844,0.00512331,3.51486,50.8204,2.20848,0.0604824,0.221,0.00373109,0.0003125,0.00600008,3.18208,49.0893,2.07901,0.0370246,0.201653,0.0074116,0.000413597,0.004329,4.27752,48.8979,2.34194,0.0603276,0.204795,0.00485084,0.000483585,0.00459489,3.71024,50.6181
"928",2.23429,0.018168,0.208481,0.00937971,0.00047462,0.00519653,3.81547,50.865,2.11302,0.0970677,0.209162,0.00130158,0.000501321,0.00473802,4.09273,49.7183,2.1438,0.0957772,0.217275,0.00217405,0.000570155,0.00488733,4.16704,51.0037,2.14649,0.0197802,0.220107,0.00998765,0.000433799,0.00442932,4.768,47.8545
"929",2.14529,0.0631531,0.212122,0.00485512,0.000515505,0.00447808,4.01994,50.0708,1.99933,0.0961393,0.194222,0.000907045,0.000375035,0.00451586,3.95153,49.4993,2.21303,0.0577543,0.223146,0.00453189,0.00027149,0.00511755,3.6375,48.7764,2.50807,0.028933,0.243399,0.00845806,0.000673592,0.00493361,4.0378,47.8852
"930",2.15174,0.063093,0.209188,0.00506998,0.000519282,0.0045024,4.05846,50.0669,1.94799,0.11639,0.18391,0.000256509,0.000414104,0.00417806,4.20784,49.6821,2.1425,0.0860819,0.196791,0.00321807,0.000664145,0.00392894,4.42298,51.0784,2.64669,0.0224341,0.250764,0.00791544,0.00027945,0.00498032,3.61298,49.8652
"931",2.04557,0.0757308,0.195969,0.00340238,0.000542963,0.00477397,4.10034,48.8345,2.02464,0.112968,0.177136,0.00023382,0.000416483,0.00426915,4.2394,49.4225,2.05957,0.0908942,0.221717,0.00218163,0.000568844,0.00520761,4.06364,50.5147,2.43753,0.0285749,0.229619,0.00803574,0.000414256,0.00516385,3.89226,49.862
"932",2.28266,0.0547084,0.219356,0.00587742,0.000439698,0.00456338,3.99877,50.8027,2.30423,0.00718335,0.242003,0.0102714,0.000541431,0.0053132,3.533,50.7047,2.19763,0.0288559,0.202761,0.00762331,0.000511277,0.00491881,3.51104,49.7023,1.94977,0.079375,0.196682,0.00232909,0.000468419,0.00470783,3.78795,50.404
"933",2.05254,0.0654797,0.206993,0.00409827,0.000501944,0.00490928,4.01329,49.5182,2.17647,0.0185659,0.186638,0.00764672,0.000324876,0.00477057,3.46065,50.1614,2.09533,0.085744,0.193999,0.00198706,0.000386909,0.00441801,3.88409,48.6976,2.53022,0.0240499,0.26438,0.00910559,0.000365067,0.00601136,3.33659,51.1097
"934",2.16587,0.052308,0.214082,0.00539677,0.000593388,0.00503275,3.83694,49.3347,2.22453,0.018645,0.215577,0.00977048,0.000561949,0.00487721,4.15327,49.4599,2.28358,0.0623836,0.20807,0.00474898,0.000646895,0.00419502,4.1827,49.9977,2.57481,0.0743514,0.238321,0.00336682,0.000383107,0.00544804,3.13665,52.2099
"935",2.18661,0.0480586,0.227371,0.0063081,0.000591309,0.00428884,4.7566,48.5261,2.23225,0.0397444,0.206658,0.0068125,0.000476962,0.00449925,3.9277,49.1416,2.18825,0.0464352,0.212025,0.00646257,0.000536229,0.00483667,4.06176,50.8142,2.31068,0.0697752,0.257506,0.00366162,0.000425277,0.00510568,3.92407,50.0218
"936",2.16421,0.0380496,0.233644,0.00788705,0.000550096,0.00441962,4.89407,48.7962,2.17451,0.0286165,0.201786,0.00785057,0.000556783,0.00474247,4.05596,48.9983,2.30547,0.0698301,0.21898,0.00382119,0.000418131,0.00544711,3.30981,50.657,2.39782,0.070556,0.256882,0.00454049,0.000426012,0.00510414,4.00512,49.5257
"937",2.18054,0.0434872,0.230094,0.00705857,0.000552798,0.00395087,4.73014,48.1081,2.11692,0.0480253,0.197454,0.00550453,0.000428036,0.00497294,3.50787,49.3634,2.27342,0.0657413,0.219506,0.00402414,0.000364859,0.00566824,3.23274,50.7102,2.07668,0.00647402,0.19205,0.0103697,0.000441102,0.00471773,3.62647,50.9792
"938",2.19576,0.0408043,0.1982,0.00658819,0.000419767,0.00553201,3.37236,51.7172,2.20183,0.0424984,0.207119,0.00639241,0.000460521,0.00507033,3.61481,49.5234,2.06469,0.0580658,0.201306,0.00530418,0.00055632,0.0038588,4.74921,49.073,2.09024,0.0147883,0.186388,0.0086515,0.00042881,0.00475364,3.56119,50.4531
"939",2.08072,0.0695791,0.228785,0.00328528,0.000397475,0.00475709,3.98697,48.4707,2.19079,0.0659266,0.212832,0.00462504,0.000514815,0.00418411,4.38569,49.869,2.17186,0.0683815,0.213695,0.00436475,0.000440005,0.00516623,3.65603,50.6752,2.18858,0.0146225,0.17489,0.00887614,0.000397805,0.00472312,3.69991,50.7957
"940",2.22397,0.0385293,0.210916,0.00737215,0.000494367,0.00506216,3.68708,51.3928,2.14478,0.0728485,0.213604,0.00374195,0.000548139,0.00442677,4.31308,49.2267,2.10065,0.0309477,0.207415,0.00858052,0.000601644,0.00447691,4.41427,48.4845,2.28162,0.0982408,0.264776,0.000454572,0.000491428,0.00505234,3.96613,48.6187
"941",2.44802,0.0757536,0.252977,0.00320692,0.000460446,0.00531416,3.62629,50.1668,2.34709,0.0544443,0.225903,0.00532399,0.000397009,0.00507897,3.54547,50.6933,2.36558,0.0108712,0.233875,0.010263,0.00044907,0.00425535,4.16854,50.0131,2.13606,0.00279023,0.207424,0.0106063,0.000439271,0.00501617,3.6808,50.9684
"942",2.23903,0.0895788,0.237889,0.0015526,0.000447178,0.00438349,4.13889,49.2045,2.3548,0.0880794,0.250411,0.00277106,0.000536071,0.00481603,4.40352,50.056,2.43718,0.0447667,0.232603,0.00681113,0.000410031,0.00462797,4.04084,50.6409,2.07099,0.00543239,0.171878,0.00908993,0.000475447,0.00480057,3.38678,50.1993
"943",1.97282,0.0746014,0.201665,0.00403391,0.000557478,0.00448159,4.23256,49.4556,2.09518,0.0635113,0.199678,0.0046889,0.000530725,0.00455021,4.05999,50.1296,2.07236,0.0840919,0.188363,0.0021201,0.000337053,0.00444394,3.79995,50.2477,2.03391,0.00708551,0.159857,0.00862179,0.000497016,0.00474276,3.25507,50.3977
"944",2.33151,0.0454407,0.241552,0.0061303,0.000386786,0.00508007,3.52675,50.8589,2.20255,0.0738499,0.230737,0.00326207,0.000442952,0.00472331,4.15439,48.5498,2.23223,0.0669034,0.220016,0.00351147,0.000329388,0.00515599,3.43504,51.0463,2.3938,0.0975877,0.277739,0.000832956,0.000410987,0.0048844,4.54988,49.0684
"945",2.1032,0.0757713,0.217453,0.00324998,0.000518448,0.00538564,3.69205,49.8311,2.13172,0.0615401,0.200493,0.0050181,0.000551735,0.0044838,4.1209,50.9463,2.16995,0.0915594,0.218796,0.00234307,0.000556852,0.00489024,3.85705,50.1044,2.28511,0.0937848,0.225575,0.00101643,0.000399775,0.00452376,3.75897,49.6388
"946",2.14665,0.0414113,0.199301,0.00706502,0.000414947,0.00398727,4.24168,50.2295,2.16635,0.0693352,0.223478,0.00493727,0.000575407,0.00517669,4.07587,50.6576,2.26942,0.028107,0.207387,0.00801425,0.000352899,0.00473939,3.69976,48.9993,2.12219,0.0426779,0.189312,0.00616848,0.000548398,0.00433721,3.82536,49.4968
"947",2.30856,0.0307091,0.249208,0.00778555,0.000493362,0.00494146,3.97838,48.0475,2.18851,0.073581,0.228857,0.00424896,0.000572084,0.00495928,3.95948,50.3975,2.02642,0.102291,0.202607,0.00090954,0.000631087,0.0046456,4.33177,48.4511,2.25401,0.021215,0.238663,0.00915147,0.000438568,0.00487193,3.93505,50.5763
"948",2.02418,0.0831973,0.180478,0.00324758,0.000418879,0.004584,3.93379,51.0954,2.07662,0.0734128,0.215131,0.00359635,0.000644695,0.00476386,4.05269,49.8038,2.2715,0.0221242,0.212679,0.00824537,0.000335343,0.00444592,3.74582,51.2299,2.07364,0.0230954,0.191828,0.00788434,0.000422423,0.0046994,3.55652,48.6267
"949",2.21265,0.0948711,0.214488,0.00177352,0.000558274,0.00494385,4.03503,50.3288,2.06732,0.080187,0.211506,0.00398668,0.000662037,0.00501696,4.16778,50.68,2.25049,0.0597762,0.215818,0.00515825,0.000485198,0.00454294,4.07101,49.4768,2.24168,0.111496,0.231195,0.000563972,0.000583464,0.00414183,4.34547,50.9877
"950",2.1513,0.0618113,0.211665,0.00556359,0.000543135,0.00489432,4.0942,49.8657,2.01669,0.106781,0.223766,0.000181207,0.000351239,0.00430207,4.7467,48.0677,2.15028,0.0652181,0.198093,0.00460594,0.000530479,0.00471134,3.74799,50.5958,2.06785,0.00377281,0.182343,0.00905193,0.000439516,0.0047547,3.60625,48.5379
"951",2.35013,0.0873627,0.232215,0.00261692,0.000444305,0.00493606,3.83033,49.9016,2.07956,0.104641,0.203064,0.000495488,0.000552875,0.00500488,4.00722,47.7613,2.21246,0.0550568,0.213254,0.00534265,0.000434038,0.00408914,4.15784,48.6379,2.08239,0.00294566,0.187662,0.0106446,0.000411567,0.00500801,3.74452,48.387
"952",2.33803,0.102025,0.233038,0.00113054,0.000500032,0.00420302,4.2399,49.29,2.24249,0.00461888,0.202815,0.0111411,0.000490018,0.00480479,3.87993,51.7708,2.71039,0.0946493,0.270967,0.00182141,0.000571994,0.0050297,3.90843,49.9429,2.14221,0.00345447,0.184622,0.00978146,0.000491933,0.0047409,3.85919,51.2083
"953",2.32298,0.103859,0.269107,0.000538147,0.000436684,0.00533479,4.1407,50.1476,2.27129,0.00601763,0.198418,0.00996612,0.000513867,0.00461102,3.77859,51.3702,2.52895,0.074429,0.277472,0.00355015,0.000466037,0.00522106,3.88034,49.8735,2.18113,0.00330618,0.17639,0.0101931,0.000554071,0.00423239,3.73084,50.5254
"954",2.51966,0.0995722,0.257997,0.000858773,0.000512604,0.00488717,3.84902,49.373,2.08884,0.0181413,0.190989,0.00858907,0.000456955,0.00489539,3.736,49.4256,2.53263,0.0716579,0.274617,0.00360734,0.000462744,0.00518504,3.90218,49.9313,2.13195,0.00251928,0.172599,0.0101976,0.000529967,0.00443076,4.14456,49.7369
"955",2.25418,0.0511028,0.260336,0.00581838,0.000440325,0.00523105,4.15755,48.1183,2.26916,0.0931991,0.2397,0.00181341,0.000477479,0.00467492,4.306,49.587,2.37654,0.0492954,0.2352,0.00547022,0.000426341,0.00550852,3.46362,49.7751,2.22472,0.105122,0.248564,0.000196258,0.000508393,0.00520842,3.74917,50.9294
"956",2.3655,0.0912225,0.237171,0.00180366,0.00048526,0.00489445,3.96898,47.9789,2.28708,0.0998619,0.236319,0.0014133,0.000483589,0.00452494,4.24328,49.3753,2.00674,0.0872495,0.182916,0.00323575,0.000609434,0.00386376,4.67634,49.693,2.20598,0.096445,0.24799,0.000263745,0.00050559,0.00504363,3.79483,50.6237
"957",2.45042,0.10037,0.252779,0.00215658,0.000593664,0.00472825,4.3238,51.2562,2.3317,0.0878862,0.229706,0.00299855,0.000477122,0.00445224,4.05159,50.9751,2.37194,0.0467133,0.23421,0.00551646,0.000399515,0.00555521,3.44715,49.6321,2.25144,0.102759,0.239225,0.000252211,0.000498202,0.0050805,3.75218,50.4761
"958",2.10632,0.0471911,0.19276,0.00552631,0.000371704,0.00487956,3.79929,48.6159,2.39446,0.0487479,0.23343,0.00620272,0.000442675,0.00443762,4.15883,49.535,2.34316,0.0626909,0.249271,0.00387361,0.000367462,0.0061827,3.35457,48.4344,2.24432,0.107991,0.221634,0.000227508,0.000539524,0.0053563,3.7001,50.2546
"959",2.08502,0.070309,0.194846,0.00424558,0.000520377,0.00497913,3.81155,50.7167,2.0984,0.0813025,0.199287,0.00257829,0.000450741,0.0048508,3.67437,49.9774,2.07451,0.124778,0.199768,0.000163198,0.000642961,0.0036722,4.94883,51.4274,2.50369,0.0102348,0.245865,0.00989308,0.0003827,0.00469274,3.72824,49.6407
"960",2.23338,0.0499032,0.195157,0.00614231,0.000528378,0.00465718,3.6959,51.4368,2.16148,0.0961037,0.200817,0.00115624,0.000511591,0.00471641,3.64483,49.3282,2.25645,0.0842469,0.216469,0.000764396,0.000287627,0.00546499,3.08137,48.3003,2.60926,0.0195473,0.240081,0.00814087,0.000421201,0.00479148,3.70478,49.3517
"961",2.19785,0.0274151,0.234672,0.00876587,0.000456699,0.00476796,4.14588,48.4273,2.09111,0.0941072,0.20069,0.00156072,0.00052613,0.00484082,3.85858,49.4287,1.87833,0.0429801,0.171682,0.00591883,0.00031965,0.00565388,3.29267,51.5991,1.95418,0.105166,0.178036,0.000854485,0.00051258,0.00460872,3.65697,50.927
"962",2.20769,0.0731547,0.21829,0.00362047,0.000409159,0.00491808,4.06476,49.3892,2.1199,0.0319231,0.209207,0.00757754,0.000367532,0.00512018,3.75838,49.7725,2.03213,0.107721,0.173758,0.000471174,0.000411025,0.00391019,3.88968,51.0362,1.96444,0.104249,0.202601,0.000171552,0.000351595,0.00452169,3.86609,50.2911
"963",2.34625,0.0625476,0.250085,0.0040994,0.000427001,0.00495052,3.87957,48.6925,2.17634,0.104095,0.239245,0.00128987,0.000476871,0.00475877,4.28643,51.137,2.29686,0.0515148,0.233843,0.00659886,0.000685065,0.00497741,4.06679,49.0885,2.03587,0.109471,0.184697,0.000120425,0.000396396,0.00452153,3.74237,50.2064
"964",2.37118,0.0673234,0.244623,0.00428957,0.000401678,0.00510329,4.05144,49.0305,2.17435,0.0232123,0.200928,0.00898535,0.00043537,0.00449899,4.18423,49.9997,2.23428,0.087099,0.221116,0.0023429,0.000434701,0.00499827,3.83995,49.621,1.99646,0.106635,0.187198,0.000212068,0.000363132,0.00469219,3.61732,51.649
"965",2.55632,0.078034,0.243399,0.00268107,0.000355461,0.00553885,3.39626,50.6402,2.00162,0.117513,0.177964,0.000351769,0.000569324,0.00427736,4.21758,50.4775,2.21056,0.0861858,0.222319,0.00232248,0.000410202,0.00499851,3.83654,49.5758,2.19127,0.0908299,0.217787,0.00203532,0.000486618,0.00513561,3.67645,49.8719
"966",2.62349,0.0931496,0.253516,0.000966955,0.000439032,0.00510972,3.22249,50.9093,1.9142,0.0626595,0.181366,0.00522001,0.000499134,0.00454685,4.31342,49.4859,2.15119,0.0820762,0.219741,0.00239088,0.000414618,0.004848,3.92427,50.0507,2.29386,0.0317588,0.216596,0.00709392,0.000428807,0.00454514,3.79797,49.8385
"967",2.3564,0.10154,0.248542,0.00062709,0.000433252,0.00523513,3.74278,50.9476,1.8848,0.059446,0.182301,0.00532536,0.000552317,0.00439369,4.20466,49.6149,2.16006,0.0891487,0.226211,0.00177301,0.000424104,0.00488826,3.88054,50.0492,2.12926,0.0736648,0.212358,0.00404305,0.000521137,0.0040852,4.43283,51.3303
"968",2.21757,0.082656,0.200856,0.00222514,0.000315611,0.00522033,3.38332,50.6303,2.0708,0.063451,0.199267,0.00524934,0.000592526,0.00476783,4.40538,49.4148,2.22422,0.062151,0.211665,0.00540392,0.000660407,0.00450921,4.16037,50.8774,2.21481,0.0568576,0.236407,0.00601567,0.000613895,0.00476532,4.45242,48.9674
"969",2.19274,0.086393,0.231699,0.00182335,0.000440233,0.00532081,3.55857,49.8082,2.24801,0.0976933,0.235233,0.00103585,0.000321707,0.00473916,3.83489,50.041,2.23525,0.0526521,0.210691,0.00622479,0.000507948,0.00421746,4.21785,51.6732,2.18665,0.0549621,0.219831,0.00636072,0.000603544,0.00470522,4.34047,50.0066
"970",2.17926,0.0531306,0.213399,0.0060188,0.000529297,0.00405787,4.49976,49.9378,2.27161,0.0922904,0.216205,0.00139798,0.000314037,0.00482661,3.69711,50.2113,2.26234,0.0135801,0.232731,0.0100291,0.000531786,0.00557693,3.71384,49.3986,2.05976,0.0907324,0.187115,0.00228388,0.000600592,0.00430957,4.20215,48.882
"971",2.24025,0.0530091,0.220754,0.00555784,0.000345945,0.00530453,3.6198,49.2931,2.38151,0.0935821,0.260881,0.00121251,0.000443507,0.00454659,4.00105,50.216,2.42354,0.00834775,0.221596,0.0100305,0.000513266,0.00422187,4.03837,51.0722,2.29182,0.0868346,0.237916,0.00256139,0.000483082,0.00479462,4.06607,49.1027
