"","k_kidDD","d_DD","maxdeath","hillDD","k_hillnec","d_CD","k_CDINF","d_INF","k_INFKF","hillKF","h1","INF0"
"5024",0.13738,0.0518001,13.4585,43.9664,3.9025,0.00659393,0.225609,0.0111741,0.0663671,15.1289,8.83417,0.000674028
"5025",0.161975,0.0638692,13.4018,39.178,4.23925,0.00870038,0.235897,0.00870425,0.0978121,14.5202,8.16537,0.000243458
"5026",0.208868,0.07674,11.1506,37.6616,4.35336,0.00470568,0.252409,0.0111157,0.0450656,12.4926,9.01353,0.000998837
"5027",0.232166,0.0820775,11.7314,38.7257,4.5516,0.00490825,0.277076,0.0129505,0.0378371,11.8078,8.8463,0.000647313
"5028",0.241011,0.0930618,12.5529,47.9436,4.28024,0.00327766,0.223453,0.0131372,0.0318325,11.0245,8.24442,0.000596328
"5029",0.218598,0.100821,12.2545,40.5636,4.14274,0.00380956,0.304887,0.014091,0.0269933,10.2889,7.78792,0.000383823
"5030",0.246387,0.0905384,12.8036,41.7281,4.27662,0.00271241,0.228572,0.0149664,0.0266414,10.6912,9.45754,0.000786915
"5031",0.213498,0.0786748,12.1766,44.1542,4.0533,0.00355194,0.320799,0.0182008,0.0466763,12.3344,8.8926,0.00032919
"5032",0.138911,0.053998,13.8895,37.6904,4.05414,0.00993793,0.26221,0.0100871,0.0724087,13.4162,8.72007,0.000514818
"5033",0.136635,0.0481442,12.5151,43.0642,4.03389,0.00499709,0.201776,0.0109735,0.0538792,12.667,9.55524,0.000650932
"5034",0.183998,0.0647849,12.0529,41.5651,4.76358,0.00921985,0.320554,0.0141418,0.0274042,11.3515,7.46509,0.000511152
"5035",0.169898,0.0527231,12.0645,42.2241,4.78785,0.00887907,0.410334,0.014191,0.0388844,12.2335,8.82122,0.00081831
"5036",0.18285,0.058612,12.2497,41.9039,4.64194,0.00774283,0.437349,0.0147396,0.0386581,11.7088,9.20646,0.000696688
"5037",0.178932,0.0781233,13.3801,40.9599,4.58719,0.00497064,0.275368,0.0108834,0.0484528,12.7923,7.15632,0.000620428
"5038",0.265623,0.0907949,13.127,35.6597,4.43286,0.00782541,0.326375,0.0106089,0.0546134,14.9252,9.57797,0.00049195
"5039",0.270313,0.094172,13.1991,39.3792,4.32566,0.00886239,0.149198,0.00543243,0.0536498,11.7918,9.40865,0.000706444
"5040",0.154162,0.05005,12.6102,40.2827,4.39181,0.00452303,0.362082,0.0218577,0.0204669,12.1345,9.57098,0.000590272
"5041",0.222067,0.0767536,13.3584,41.0064,4.35451,0.00867087,0.207462,0.00763088,0.0487247,12.9923,9.07785,0.000482191
"5042",0.167566,0.0726434,13.3481,39.3283,3.95777,0.00925885,0.256782,0.0121671,0.0736765,14.3634,7.75324,0.000839134
"5043",0.154916,0.0477585,12.8017,42.237,4.62814,0.00583368,0.307209,0.0153592,0.0358799,11.8124,9.37209,0.000367081
"5044",0.155551,0.0492685,12.3886,42.0401,4.47498,0.00516344,0.222025,0.0126703,0.0466062,12.463,9.53289,0.00042241
"5045",0.173694,0.0595236,12.9707,37.9035,4.58806,0.0109987,0.31551,0.0122481,0.0753786,13.7998,8.49853,0.000100669
"5046",0.179172,0.0669413,12.7271,40.4505,4.59249,0.00925377,0.244407,0.0102516,0.066488,15.6499,7.67384,0.000125977
"5047",0.220986,0.0706644,12.9647,43.6606,4.91729,0.00461561,0.282766,0.011098,0.082731,14.1325,9.00004,0.000268058
"5048",0.177828,0.0698439,11.8511,42.2065,4.06312,0.00440743,0.331191,0.0167503,0.0646364,15.4183,8.47907,0.000201361
"5049",0.240156,0.100087,12.2174,39.4427,4.10916,0.00424281,0.312304,0.0164335,0.0422213,11.7973,8.20638,0.000378506
"5050",0.167532,0.0591008,13.5068,40.0513,4.50939,0.00775931,0.190837,0.00749469,0.0359392,12.1657,8.72658,0.000639313
"5051",0.178421,0.0675783,12.3549,42.6427,3.98005,0.00445925,0.43094,0.0203477,0.0469018,14.7808,9.05084,0.000540446
"5052",0.286269,0.10079,12.1416,39.3595,4.66974,0.00489149,0.207112,0.00840797,0.0488951,13.4774,8.72826,0.000638062
"5053",0.146863,0.0525019,13.6975,41.4589,4.03708,0.00481062,0.258832,0.0147713,0.0570558,14.3449,9.74222,0.000534081
"5054",0.15988,0.0578195,12.1974,40.644,4.13027,0.0038151,0.22198,0.0128364,0.0598875,12.261,9.79985,0.000404575
"5055",0.25787,0.0986383,12.8598,40.732,4.08715,0.00406812,0.293447,0.0122608,0.0350552,12.6489,9.41552,0.00079051
"5056",0.226141,0.0787557,13.214,45.2317,4.39317,0.00379112,0.290359,0.0127718,0.0950278,17.3558,9.23904,0.000395899
"5057",0.138309,0.0523906,12.5461,38.4724,4.15303,0.0102111,0.33619,0.0142452,0.0263804,11.8197,8.28382,0.000714305
"5058",0.157133,0.051239,12.3953,46.969,4.49402,0.00603724,0.212345,0.0106563,0.0450981,12.8071,8.66435,0.000371299
"5059",0.181113,0.0782326,12.6763,35.1148,4.15097,0.00712196,0.245277,0.00908578,0.0488555,13.5803,8.11481,0.000759148
"5060",0.317705,0.115356,12.961,44.2717,4.54607,0.00491747,0.203083,0.00767716,0.0397689,12.6779,8.6469,0.000359621
"5061",0.223546,0.0755211,12.9989,44.6624,4.30594,0.00397251,0.171297,0.0102811,0.038352,10.0948,9.46645,0.000738058
"5062",0.18952,0.0833443,12.7258,37.6033,3.84337,0.0058429,0.424582,0.0172673,0.0568159,13.1283,8.3532,0.000396076
"5063",0.200724,0.0855565,12.8473,37.2748,3.97306,0.00539962,0.273188,0.0114707,0.0473888,13.4949,8.54563,0.000417815
"5064",0.185823,0.0669617,14.4042,34.6015,4.3923,0.00552937,0.378249,0.0173894,0.0677758,13.8071,9.29926,0.000821073
"5065",0.157743,0.0537222,13.7613,41.5868,5.02841,0.00796516,0.307911,0.0148045,0.043958,13.412,7.43081,0.00037683
"5066",0.200294,0.0717045,12.4639,42.2145,4.33883,0.00448557,0.210237,0.0114924,0.0669297,12.1353,9.11947,0.000225582
"5067",0.200715,0.0689487,13.0739,40.2263,4.23603,0.0102175,0.196879,0.00859585,0.0781927,12.9692,9.13501,0.000953062
"5068",0.149266,0.0483963,12.8487,45.1903,4.21163,0.00975686,0.313577,0.0130816,0.0245428,10.3982,9.18509,0.000306752
"5069",0.207212,0.0757745,13.0006,35.9318,4.50785,0.00512977,0.251481,0.0117954,0.0468221,13.3032,9.00728,0.000730393
"5070",0.163864,0.0534743,12.2952,37.9438,5.23987,0.00855514,0.382517,0.0169548,0.0521992,11.8906,7.67039,0.000515439
"5071",0.138305,0.0500726,12.2122,37.7596,4.18064,0.00979569,0.269285,0.0102571,0.0264138,11.1197,8.95504,0.00034675
"5072",0.147736,0.0665088,13.0429,41.7992,3.91909,0.00417427,0.364486,0.0162452,0.033815,11.7367,7.89168,0.000839676
"5073",0.264753,0.105813,13.1636,38.8238,4.1381,0.00316628,0.272728,0.0116166,0.0474634,12.0875,9.29843,0.000479423
"5074",0.146912,0.0437968,12.3269,42.6489,4.81421,0.00930667,0.383444,0.0191562,0.0511295,12.5237,8.64527,0.00026753
"5075",0.372101,0.150945,13.5059,40.5161,3.77502,0.00420592,0.205319,0.00880845,0.0859022,13.7025,9.81497,0.000260667
"5076",0.301628,0.111619,13.1705,42.5579,4.0789,0.00297742,0.203355,0.0122253,0.0497848,12.813,9.6134,0.000530001
"5077",0.320791,0.118256,13.1988,40.9023,4.33794,0.00244934,0.243636,0.0134906,0.0570704,13.0169,9.61265,0.000696658
"5078",0.133282,0.0422811,12.7279,41.8861,4.18012,0.00778318,0.24295,0.0135715,0.0680058,13.6223,9.78972,0.00010264
"5079",0.149555,0.0547577,12.9558,43.8378,3.7955,0.00439364,0.239992,0.0139156,0.0589326,13.8079,9.88189,0.0004864
"5080",0.117417,0.0475457,13.7276,41.4412,4.05798,0.00553541,0.260153,0.0145697,0.0380626,12.177,8.10681,0.000780095
"5081",0.170002,0.061913,12.416,39.6134,3.893,0.00894963,0.192394,0.00960269,0.0891817,14.6535,9.37333,0.000203096
"5082",0.146159,0.057913,12.7965,35.4851,3.92857,0.00674769,0.230079,0.00983127,0.0608012,16.401,9.23983,0.000387324
"5083",0.136103,0.0431221,13.0397,44.2363,4.54833,0.00518764,0.220027,0.0127452,0.0259502,11.5172,9.17723,0.000471487
"5084",0.152159,0.0527168,12.6795,45.6819,4.4357,0.00626881,0.17362,0.00997127,0.0365019,12.6276,8.28234,0.000400337
"5085",0.138223,0.0516705,13.244,36.6981,4.07069,0.00796156,0.313344,0.0127802,0.0388678,11.5603,9.2647,0.000861379
"5086",0.197937,0.0638662,12.9725,43.2422,4.82308,0.00586567,0.268405,0.0137158,0.0514832,12.7852,8.47944,0.000265725
"5087",0.194265,0.0610221,12.0503,43.9515,4.83054,0.00521815,0.272485,0.0148027,0.0229883,10.4481,8.55349,0.000801322
"5088",0.257385,0.100314,13.1449,35.0738,4.22314,0.00557645,0.295783,0.0121447,0.0295683,11.3183,9.03946,0.000362517
"5089",0.205234,0.071899,12.7217,39.6168,4.57099,0.00396666,0.384207,0.0196085,0.051661,13.8109,8.77867,0.000757264
"5090",0.177574,0.0651391,12.6111,41.384,4.48973,0.00384409,0.442973,0.0244879,0.0508903,14.1143,8.38284,0.00104261
"5091",0.288307,0.100398,13.3565,44.1985,4.3814,0.00349502,0.223186,0.0123188,0.0455966,11.8093,9.20307,0.000309222
"5092",0.177694,0.0662193,12.8452,39.1397,4.57976,0.00598014,0.333979,0.0131158,0.0639705,14.0327,8.28726,0.000679228
"5093",0.177239,0.0595578,12.9534,46.2803,4.42449,0.00435543,0.212454,0.0115209,0.0600776,13.4472,9.11025,0.000531489
"5094",0.189609,0.0632135,12.8925,47.0076,4.43035,0.00531716,0.228414,0.0109273,0.0598361,13.317,9.04586,0.000538566
"5095",0.158788,0.0554458,13.196,39.2439,4.55828,0.0065356,0.262145,0.0131443,0.0761006,15.7071,8.5067,0.000573971
"5096",0.225343,0.0957151,12.8703,42.756,3.8133,0.00423081,0.208561,0.00960245,0.0382501,11.456,8.67823,0.000354363
"5097",0.194728,0.0735669,13.0129,43.7615,3.72183,0.00597357,0.273823,0.0112317,0.0472216,12.3262,9.67111,0.000477343
"5098",0.198362,0.0749686,12.817,42.8506,3.84281,0.00578953,0.249961,0.0104193,0.0571578,11.5888,9.66192,0.00053715
"5099",0.169412,0.0705434,13.5609,40.0882,4.36576,0.00347191,0.258365,0.0161851,0.100461,13.7811,7.8572,0.000625414
"5100",0.161354,0.0673541,13.6779,39.814,4.48917,0.00341989,0.259843,0.0166531,0.0952079,14.6509,7.70622,0.000675918
"5101",0.236751,0.0823589,13.1534,40.25,4.48826,0.00335832,0.364639,0.0168685,0.0803726,15.9668,9.3401,0.000863862
"5102",0.235642,0.0878233,12.4578,44.5352,4.09651,0.00519022,0.265696,0.0117332,0.0833094,14.0654,8.82015,0.000291866
"5103",0.170339,0.0577193,13.319,36.7947,4.56754,0.0074835,0.310912,0.0153776,0.0655461,13.8035,8.78387,0.000703965
"5104",0.118043,0.0494473,12.4266,44.0744,3.54172,0.00773441,0.274892,0.0107652,0.0336653,12.1445,8.77673,0.000484293
"5105",0.175135,0.0596206,13.3429,40.3018,4.38141,0.00535324,0.151729,0.00999456,0.0541118,13.9078,9.0637,0.000596279
"5106",0.143885,0.0487722,12.1557,39.4325,4.54587,0.00891654,0.112146,0.00535072,0.0449409,12.3323,8.47571,0.000396754
"5107",0.194471,0.0612666,12.4275,47.3031,4.47187,0.00359387,0.217346,0.0111105,0.0992425,15.7033,9.90436,0.000799627
"5108",0.232725,0.11133,13.0233,39.0007,4.41174,0.00515262,0.265505,0.0134822,0.0319375,11.6742,6.73057,0.000316534
"5109",0.149902,0.0474151,13.7619,36.9116,4.50009,0.00678232,0.262315,0.0145415,0.0246926,10.8275,9.74424,0.00073128
"5110",0.192545,0.0661829,12.1718,41.198,4.22075,0.00567861,0.361219,0.0135512,0.0523672,14.2185,9.63214,0.000372173
"5111",0.134157,0.0429758,13.8107,42.4732,4.40241,0.00940607,0.211458,0.0105613,0.0617919,14.322,9.09491,0.000819982
"5112",0.149734,0.0489589,12.6009,43.5352,4.32732,0.00642651,0.181551,0.0098349,0.0364664,13.3834,9.26072,0.000379625
"5113",0.188229,0.0622934,13.7763,42.1447,5.08508,0.00509995,0.275079,0.0135313,0.0244708,11.0266,8.13343,0.000862585
"5114",0.292007,0.114597,12.4715,40.0844,3.93115,0.00475297,0.210659,0.00983911,0.0666235,12.8808,9.29264,0.000306386
"5115",0.205949,0.0994602,12.904,40.6671,3.81545,0.00385367,0.290312,0.0147714,0.0269428,10.7368,7.62932,0.000111235
"5116",0.297996,0.10863,13.155,43.1854,4.18408,0.00354999,0.197517,0.0122428,0.0558029,12.5361,9.48448,0.000117469
"5117",0.319638,0.115227,13.955,43.2661,4.48937,0.00373281,0.114582,0.00755213,0.0680611,14.4225,8.7292,0.00126276
"5118",0.28555,0.104337,12.0692,37.3049,4.13587,0.00864994,0.258283,0.0121226,0.0756328,14.9594,8.87763,8.68708e-05
"5119",0.263508,0.0773959,11.3855,43.2019,4.8739,0.00773396,0.336532,0.0106543,0.0554171,13.4449,9.41433,9.15613e-05
"5120",0.219267,0.074135,11.1748,41.2238,4.49928,0.00512758,0.213634,0.0109401,0.0615317,13.5187,9.00664,5.27749e-05
"5121",0.171207,0.0584592,12.9054,41.6856,4.34298,0.00543008,0.253923,0.0144616,0.0726864,13.846,9.03573,0.000305999
"5122",0.112906,0.0393997,12.9565,43.285,4.08456,0.0102083,0.321217,0.0122082,0.0352867,12.3722,9.11341,0.000461693
"5123",0.136027,0.0484904,14.0131,38.8005,4.35833,0.00667613,0.294513,0.0175671,0.0210418,11.2448,8.3983,0.000117913
"5124",0.158966,0.0517793,11.8192,41.9563,4.19045,0.00598778,0.183136,0.0100651,0.143379,15.2022,9.94596,0.000688473
"5125",0.155071,0.0518286,11.8243,41.1515,4.11752,0.00547721,0.17112,0.0103065,0.137798,15.6181,9.92703,0.000594771
"5126",0.337118,0.11005,13.4479,41.4747,4.7004,0.00293194,0.140123,0.00856026,0.0470447,10.8967,9.97307,0.000607687
"5127",0.245634,0.0859457,12.6521,43.4671,4.06305,0.00534049,0.306817,0.0128929,0.0988861,16.1748,9.76996,0.000302548
"5128",0.203019,0.0802541,13.2559,39.1981,4.60945,0.00978074,0.308532,0.010044,0.0256907,11.2344,7.56221,0.000932038
"5129",0.122119,0.0413808,12.4277,39.1009,4.10179,0.00533873,0.297898,0.0194562,0.0441815,14.6833,9.58396,0.00026753
"5130",0.333065,0.116254,13.2804,41.2316,4.43434,0.00336774,0.247206,0.0163545,0.113401,15.633,9.22534,0.000618244
"5131",0.451988,0.179199,12.7402,39.8621,4.76159,0.00303234,0.348035,0.0131431,0.0585109,14.0561,8.11042,0.000408309
"5132",0.344952,0.12693,12.6741,38.0944,4.43345,0.00455259,0.301871,0.0144721,0.0372978,11.6334,8.7631,0.000154516
"5133",0.16452,0.0602851,13.2547,43.7546,4.26681,0.00591171,0.266932,0.0133374,0.0686154,13.9317,8.39608,0.000233617
"5134",0.14555,0.0528965,13.2128,35.7954,4.16521,0.00637541,0.479093,0.022777,0.0266675,10.8023,9.35116,0.000258623
"5135",0.163581,0.0657453,12.7873,38.0422,4.15178,0.00666266,0.327779,0.0151563,0.03205,11.1014,8.18175,0.000166342
"5136",0.223883,0.0813414,12.5748,40.4013,4.36849,0.0107794,0.456909,0.0181241,0.040383,12.609,7.96701,0.000174936
"5137",0.192788,0.0705373,12.1376,37.6919,4.42999,0.00754336,0.327567,0.015103,0.0538289,12.923,8.35365,9.87607e-05
"5138",0.241564,0.0910727,12.3234,41.4797,4.17339,0.010435,0.229649,0.00979418,0.0697859,14.2615,8.16309,5.04577e-05
"5139",0.260766,0.0935928,12.4075,40.4916,4.65263,0.0104213,0.19949,0.00686765,0.0359351,11.3535,8.03204,0.000125083
"5140",0.155476,0.0579128,13.1937,38.0356,4.20124,0.00390669,0.285238,0.0150531,0.0810236,14.8242,9.31307,0.000692025
"5141",0.155832,0.0562288,12.6283,42.6325,4.52357,0.00932555,0.186001,0.00832463,0.0470207,12.4776,7.83713,0.000486617
"5142",0.147238,0.0506717,12.4746,41.014,4.30318,0.00470692,0.333795,0.020291,0.044433,12.7673,9.17367,0.00062042
"5143",0.133363,0.0493384,13.216,44.0208,4.18243,0.0119201,0.256751,0.01138,0.0278212,10.7254,7.75319,0.000596412
"5144",0.180363,0.0656025,12.7938,41.0831,4.23659,0.00367573,0.122084,0.00945174,0.0510771,10.9501,9.25392,0.000293819
"5145",0.19124,0.066901,13.2329,41.849,4.63665,0.00626873,0.412319,0.0164441,0.0398315,13.3313,8.44849,0.000917944
"5146",0.219141,0.0830737,13.2821,39.6028,4.19165,0.00381012,0.201741,0.0120397,0.0855622,14.7786,9.05313,0.000386716
"5147",0.262,0.100739,13.864,33.2333,4.55855,0.00677285,0.257413,0.00965693,0.0650838,15.358,8.64903,0.000369936
"5148",0.242647,0.0923552,12.0601,48.634,4.20212,0.00300216,0.359178,0.0158517,0.0327791,13.3283,8.7108,0.000287417
"5149",0.263267,0.0947585,11.9057,50.0573,4.27993,0.00223159,0.324369,0.0195285,0.0726079,13.3747,8.94786,0.00018296
"5150",0.221651,0.0731567,12.4779,43.9909,4.55162,0.00370383,0.24562,0.01305,0.110917,16.4168,9.30501,0.000452019
"5151",0.267703,0.122249,13.369,42.7968,3.72547,0.00314419,0.166782,0.00966022,0.0603765,12.7652,8.67321,0.000640135
"5152",0.123937,0.0412896,12.4198,38.625,4.93795,0.00873931,0.337071,0.0189981,0.0487905,12.9389,7.7114,0.000603466
"5153",0.228495,0.0966683,13.618,41.7932,3.67471,0.00459045,0.202832,0.00792094,0.0468942,12.0651,9.67058,0.000645225
"5154",0.179014,0.0508117,12.6322,41.958,5.30796,0.0057705,0.361362,0.0166395,0.0761343,16.2735,8.88356,0.000415658
"5155",0.143788,0.0570559,12.9238,40.4831,4.23541,0.0055747,0.304251,0.0138822,0.0490449,12.4919,8.16251,0.000496939
"5156",0.209412,0.0772491,13.0187,43.1675,4.45373,0.0056797,0.26896,0.012042,0.0492729,12.6468,8.22895,0.000372313
"5157",0.240741,0.0857561,12.5969,40.0991,4.53547,0.00535014,0.167469,0.0085746,0.0642105,13.8185,8.66383,0.000186245
"5158",0.25499,0.107358,12.6053,40.857,4.07998,0.00437126,0.230581,0.00911639,0.0579696,12.7553,8.62424,0.000111213
"5159",0.210074,0.0768104,12.5936,35.5272,4.64805,0.0075678,0.290221,0.0101551,0.0286979,12.5305,8.42166,0.000960304
"5160",0.111613,0.0394228,13.249,44.2853,3.9836,0.00772203,0.286521,0.0164294,0.0499641,15.0455,8.49065,9.45811e-05
"5161",0.192234,0.0623269,12.8311,38.1573,4.7954,0.0064773,0.284461,0.0115246,0.0750354,14.9292,9.18363,0.00117526
"5162",0.122126,0.0437406,12.8877,43.1158,3.76751,0.00668155,0.219166,0.0113707,0.0400211,11.49,9.82771,0.000100989
"5163",0.142628,0.0541863,12.0419,40.1477,3.90555,0.00494588,0.202268,0.0111071,0.0420067,11.2783,9.44484,7.89368e-05
"5164",0.170411,0.0587373,12.6391,40.4231,4.31844,0.00509562,0.209244,0.0103335,0.0315763,10.2506,9.49396,1.18433e-05
"5165",0.235276,0.0785235,12.7301,42.6279,4.29435,0.0072342,0.326258,0.0140193,0.103309,15.8936,9.34474,4.13893e-05
"5166",0.223023,0.0763293,12.6637,43.4319,4.1762,0.00676644,0.312439,0.014893,0.115932,15.5616,9.12515,3.02582e-05
"5167",0.14301,0.0537182,12.6618,38.4807,4.27758,0.00574465,0.286993,0.0128535,0.0638138,15.0501,8.62394,1.12411e-05
"5168",0.115358,0.045528,11.9708,39.3004,3.8943,0.00954319,0.272323,0.0115754,0.0661946,13.7309,8.66048,7.63464e-06
"5169",0.247643,0.0792674,13.4888,44.4424,4.98351,0.00425351,0.225117,0.0121835,0.0384205,12.8057,8.68496,2.66889e-05
"5170",0.127889,0.0420834,13.3462,41.8686,4.11134,0.00490335,0.169742,0.0105312,0.0352227,13.0864,9.89933,0.000105309
"5171",0.151535,0.0474416,13.9224,38.5702,4.59922,0.00972314,0.171251,0.00725434,0.0736429,11.9761,9.78323,7.80035e-05
"5172",0.186013,0.0731587,12.0119,42.7717,3.83114,0.00363128,0.391016,0.0219763,0.0675839,13.0087,9.07178,0.00111615
"5173",0.18485,0.0661049,12.873,44.1515,4.15713,0.00299906,0.358139,0.0195111,0.0455606,14.5933,9.5317,0.000263774
"5174",0.145293,0.048064,13.1082,41.0771,4.66061,0.00785218,0.364527,0.0196248,0.0464364,12.1893,8.18159,0.000479329
"5175",0.173584,0.0567401,13.2142,40.4469,4.68262,0.00933758,0.143416,0.00784293,0.0326604,11.7883,8.44367,0.000720379
"5176",0.165337,0.0703395,13.7671,35.1195,3.93053,0.0100721,0.218712,0.00663238,0.0707976,13.358,8.68709,0.000314786
"5177",0.245474,0.0919814,12.375,41.3684,4.3733,0.00628765,0.328231,0.00894816,0.048608,12.3488,8.79236,0.000744691
"5178",0.185691,0.074845,13.2383,37.7436,4.28767,0.00728501,0.444073,0.014578,0.0797715,17.8448,8.27634,0.000457561
"5179",0.136723,0.0570455,12.9261,43.452,3.7835,0.00610638,0.217533,0.00937535,0.0496301,11.3672,8.54365,0.00050204
"5180",0.168051,0.0583738,12.6031,42.9287,4.38299,0.0121587,0.171521,0.00896116,0.0386536,12.3048,7.9574,0.000515599
"5181",0.211638,0.0959021,13.271,38.1995,4.13805,0.00301889,0.378728,0.0165028,0.0581604,11.969,8.28474,0.00034682
"5182",0.138657,0.049437,12.4841,40.7891,4.57603,0.00725351,0.161896,0.00862581,0.0524483,14.4136,8.06481,0.000564947
"5183",0.212767,0.0663733,13.0639,43.5262,4.90392,0.00458036,0.273804,0.0124416,0.0610742,12.2364,9.24458,0.000343361
"5184",0.200311,0.0923466,13.1175,39.0658,3.84784,0.00383324,0.243151,0.0130162,0.053608,13.2796,8.22235,0.000410053
"5185",0.157015,0.0435233,12.9544,43.6635,4.79292,0.00951659,0.318946,0.0136522,0.0703074,15.499,9.70212,0.000707546
"5186",0.154994,0.0672751,12.8366,39.3722,3.75008,0.00650807,0.096685,0.00452958,0.0328915,12.5852,8.57804,0.000532716
"5187",0.144602,0.0643341,12.9791,40.2649,3.71432,0.00654029,0.0835052,0.00421106,0.0385586,13.7672,8.30133,0.00053406
"5188",0.151721,0.044531,13.0167,41.6447,4.82134,0.00589309,0.205111,0.01264,0.0407181,13.2158,9.40775,0.000260754
"5189",0.209519,0.07171,12.7516,41.0997,4.04672,0.00908713,0.161078,0.00775951,0.026053,10.174,9.56054,0.000924284
"5190",0.199882,0.0831287,13.8055,39.5247,4.87795,0.00480579,0.249848,0.0131854,0.0448368,13.0796,7.02924,0.000282868
"5191",0.182332,0.0677707,12.4399,42.7263,3.91485,0.00356368,0.24576,0.0137009,0.0463788,13.1201,9.67713,0.000416369
"5192",0.259299,0.0782793,13.5812,39.6825,4.71065,0.00804121,0.0682322,0.00335739,0.0612762,15.9647,9.78087,0.000211583
"5193",0.218532,0.0685461,13.3324,41.7268,4.6474,0.00624358,0.0785527,0.00307805,0.075073,14.0811,9.92939,0.000177249
"5194",0.164192,0.0579715,12.6806,41.2869,4.15263,0.00469023,0.188586,0.00914491,0.0933884,13.1752,9.93267,0.00111894
"5195",0.15663,0.0505004,12.5442,40.5845,4.22164,0.00506251,0.16163,0.0107583,0.0789225,13.8638,9.94195,0.00099297
"5196",0.1437,0.0423704,12.6035,42.5855,4.59687,0.00621856,0.206733,0.0122211,0.0631064,15.6594,9.80982,0.000339389
"5197",0.168943,0.0667824,13.5198,40.1105,3.88558,0.00408967,0.260482,0.0134323,0.0458373,13.7582,9.45192,0.000479102
"5198",0.300568,0.123101,13.5144,37.3147,4.18269,0.00367571,0.233146,0.0117329,0.0428932,10.9537,8.87979,0.000972291
"5199",0.166676,0.0576886,12.3885,42.9631,4.63806,0.00708016,0.280171,0.013471,0.0445659,13.486,7.99614,0.000232063
"5200",0.208049,0.0754462,12.836,40.628,4.33999,0.00342639,0.32528,0.0146622,0.0370071,12.4748,9.41797,0.000510839
"5201",0.242161,0.08798,12.9219,40.278,4.14874,0.00338996,0.351409,0.0189917,0.0413145,11.7312,9.58864,0.000283401
"5202",0.21227,0.10218,12.6815,38.528,3.83573,0.00422994,0.215449,0.0134828,0.0555779,13.7682,7.61583,0.000404083
"5203",0.121947,0.0347632,13.1109,43.2978,4.75599,0.00690603,0.264213,0.0136556,0.0314576,10.4111,9.71628,0.000411754
"5204",0.165993,0.0780556,13.4257,40.3288,4.43619,0.00973642,0.317839,0.011193,0.0464047,12.7085,6.5596,0.000789494
"5205",0.205573,0.0703436,13.802,43.7703,3.99033,0.00709267,0.205031,0.0105956,0.0338148,10.9681,9.83194,0.000401944
"5206",0.148785,0.0440185,13.4174,40.5605,4.51422,0.00512409,0.154528,0.0128825,0.0317085,9.96919,9.97823,0.0001586
