"","k_cDD","degDD","hillDD","k_inter","maxdeath","k_hillnec","p","h"
"3038",0.255882,0.0359661,0.00426677,0.0713925,1.28989,5.53435,0.9229,24.9954
"3039",0.238695,0.0370692,0.00364414,0.068994,1.12072,5.19431,0.874548,24.5474
"3040",0.240625,0.0350522,0.00404977,0.0799377,1.05935,5.2334,0.931302,26.0389
"3041",0.237894,0.0360355,0.00312967,0.0799961,1.24135,5.34137,0.94506,26.7367
"3042",0.238527,0.0358769,0.00316852,0.0819588,1.25824,5.34198,0.943665,27.0784
"3043",0.230059,0.0348352,0.00334368,0.082102,1.61086,5.2247,0.902191,27.4073
"3044",0.239517,0.0354997,0.00377994,0.0759391,0.439334,4.99433,0.766297,27.496
"3045",0.236189,0.0391096,0.00299463,0.0759246,0.813448,4.86823,0.728503,28.6948
"3046",0.249672,0.0392698,0.00318088,0.075141,0.740677,5.04538,0.703545,29.5892
"3047",0.326225,0.0549703,0.00376517,0.020829,0.808208,5.03441,0.701099,22.6019
"3048",0.289436,0.0485486,0.00403451,0.0285011,0.726647,4.96731,0.700219,22.4635
"3049",0.268502,0.0462875,0.00275137,0.0605589,1.56275,5.13995,0.948909,30.7217
"3050",0.270065,0.0448202,0.00390661,0.0417307,0.533584,4.8967,0.704073,24.5595
"3051",0.255308,0.0414702,0.00460066,0.0439762,0.430769,4.76165,0.769907,23.4275
"3052",0.24344,0.039318,0.00387674,0.0527186,0.518964,4.87067,0.738878,24.4687
"3053",0.278676,0.0462267,0.00370802,0.0389218,0.65811,4.98272,0.702857,26.4532
"3054",0.248499,0.0393959,0.00354061,0.0620912,0.780058,5.02217,0.724345,27.6579
"3055",0.249161,0.0397533,0.00305621,0.0681573,0.644153,5.09495,0.781455,27.4816
"3056",0.274513,0.0468953,0.0035181,0.0426932,0.7055,4.91323,0.768044,27.6626
"3057",0.285394,0.0491696,0.00305998,0.0365023,0.947451,5.0779,0.766762,27.8147
"3058",0.273024,0.0482804,0.00343991,0.0294251,1.14496,4.97622,0.767978,23.2401
"3059",0.274171,0.0473671,0.00359085,0.0277622,1.12661,4.98878,0.77259,23.4115
"3060",0.286426,0.0494691,0.00383352,0.0306019,0.949627,4.99204,0.819523,23.3747
"3061",0.282713,0.0508595,0.0033558,0.0275046,1.05008,4.90482,0.751412,23.5781
"3062",0.274285,0.0485973,0.00269234,0.0441344,0.699667,4.87075,0.73659,32.7683
"3063",0.243242,0.0386431,0.00295442,0.0761587,1.04086,5.15898,0.890568,29.0213
"3064",0.239129,0.0369205,0.00327838,0.0782131,0.769002,5.07106,0.776081,27.7791
"3065",0.227851,0.0339519,0.00308139,0.101533,0.856713,5.10053,0.814613,27.758
"3066",0.23108,0.0359887,0.00309282,0.082099,0.892151,5.06417,0.826345,27.875
"3067",0.269604,0.046473,0.00315002,0.0473607,1.29312,5.04107,0.781626,28.6024
"3068",0.292805,0.0514145,0.00304865,0.0363023,0.875472,5.03052,0.822221,28.05
"3069",0.287893,0.0504705,0.00323411,0.0377934,0.970945,4.98597,0.861743,28.8208
"3070",0.309001,0.0549176,0.00287111,0.0293121,1.37829,5.06002,0.74368,29.8298
"3071",0.242842,0.038414,0.00349914,0.0634159,0.966365,5.15018,0.839536,25.2518
"3072",0.224966,0.0320452,0.0033211,0.0997091,1.2961,5.30211,0.850161,26.3148
"3073",0.320666,0.0601051,0.00268183,0.0228617,1.36938,4.92596,0.744636,27.3617
"3074",0.264288,0.0431177,0.0033851,0.0474749,0.825155,5.06357,0.735648,28.9601
"3075",0.251012,0.0422698,0.00264815,0.0750161,1.24116,5.03069,0.785118,30.9738
"3076",0.25828,0.0437473,0.00279423,0.0508141,1.23036,5.07019,0.796429,31.5124
"3077",0.274889,0.0456092,0.0029896,0.0434827,1.33025,5.25142,0.877277,29.8656
"3078",0.274466,0.0455459,0.00301138,0.0437643,1.34173,5.2407,0.870778,29.7696
"3079",0.27518,0.0436108,0.00292189,0.0447857,1.38836,5.42202,0.738828,30.4136
"3080",0.287661,0.0450471,0.00307262,0.0547473,1.25022,5.4899,0.737962,28.6783
"3081",0.277635,0.0441475,0.00322931,0.0522621,1.10822,5.3369,0.745258,28.2927
"3082",0.251432,0.0410055,0.0029197,0.0737925,1.28501,5.05092,0.726212,31.9567
"3083",0.329037,0.0582609,0.0031316,0.0251936,0.786754,5.07012,0.909543,25.6076
"3084",0.302593,0.0538199,0.00329631,0.0265678,0.848739,4.9409,0.926765,26.6721
"3085",0.275624,0.0458646,0.00327234,0.0456242,0.780188,5.09441,0.720833,27.2952
"3086",0.270921,0.0441886,0.00372105,0.047183,1.02091,5.11958,0.750923,26.3287
"3087",0.294562,0.0515909,0.00316284,0.0276685,1.33864,5.09135,0.916459,27.1059
"3088",0.200948,0.0282998,0.00432463,0.0758965,0.763491,4.92854,0.728684,22.506
"3089",0.207391,0.0282883,0.00475215,0.0865732,0.799265,4.92461,0.73361,23.221
"3090",0.261175,0.0404921,0.00322452,0.0673882,1.37404,5.3679,0.840973,28.1964
"3091",0.271498,0.0457628,0.00331571,0.0439677,1.32492,5.11323,0.727309,27.5832
"3092",0.266658,0.0447943,0.0034785,0.0460736,1.17536,5.04427,0.743714,27.5643
"3093",0.270872,0.045806,0.00314288,0.0466909,0.953863,5.08123,0.769015,27.7149
"3094",0.283172,0.0476441,0.00355554,0.0407841,0.690155,5.01733,0.782865,26.9552
"3095",0.280482,0.0482183,0.00349898,0.0387218,0.818063,4.92615,0.73234,27.4724
"3096",0.268179,0.045174,0.00323079,0.0408688,1.22435,5.14085,0.79049,27.0101
"3097",0.27275,0.0483894,0.00272578,0.0399937,1.116,5.01313,0.805158,29.5798
"3098",0.271607,0.0445844,0.00333571,0.0572799,1.04208,5.12414,0.775013,28.783
"3099",0.255828,0.0407765,0.003807,0.0497413,0.853418,5.0242,0.703165,27.2682
"3100",0.25754,0.0420345,0.00364434,0.0546254,0.986629,5.02744,0.707544,26.645
"3101",0.233634,0.0349829,0.00363206,0.0770544,0.832134,5.09283,0.707099,25.7604
"3102",0.236227,0.0366561,0.00294682,0.0794412,1.72629,5.23529,0.711888,28.6064
"3103",0.239724,0.037401,0.00288427,0.0802227,1.97823,5.26344,0.710454,29.0029
"3104",0.227237,0.0332601,0.00280068,0.101225,1.5017,5.25918,0.707398,29.9532
"3105",0.232248,0.0340224,0.00293135,0.105555,1.49059,5.23599,0.708872,29.7695
"3106",0.225929,0.0346648,0.00274278,0.0889197,1.56107,5.19901,0.712267,28.3713
"3107",0.225895,0.0360446,0.00333518,0.0775205,0.648566,4.87025,0.800503,26.2814
"3108",0.291698,0.0459766,0.00319889,0.0474765,1.72865,5.50768,0.782201,29.7672
"3109",0.223559,0.031002,0.00356008,0.117217,0.784056,5.12274,0.806305,26.2368
"3110",0.288709,0.0486994,0.00335285,0.0394051,1.19606,5.19562,0.754442,26.2576
"3111",0.289648,0.0488871,0.00336737,0.0388599,1.20494,5.19812,0.758475,26.1625
"3112",0.294539,0.0513842,0.0031813,0.0376582,1.40513,5.14303,0.796652,26.9862
"3113",0.283786,0.049494,0.00348998,0.0350183,1.14314,5.02519,0.786793,25.2688
"3114",0.289621,0.0481858,0.00362305,0.035554,1.18314,5.25514,0.842356,24.2741
"3115",0.2395,0.0352013,0.00372876,0.0790706,0.493523,5.0883,0.781552,25.8607
"3116",0.222282,0.0330564,0.0029116,0.105295,0.815743,5.03272,0.715223,28.8261
"3117",0.296832,0.0490385,0.00345362,0.0393237,0.670284,5.19628,0.935871,27.1831
"3118",0.276838,0.0487396,0.0034867,0.0388526,1.3991,4.97723,0.754971,25.8967
"3119",0.265393,0.0442434,0.00386076,0.0424885,0.837108,5.01362,0.782612,24.1387
"3120",0.259186,0.0405543,0.00407095,0.04792,1.21861,5.21275,0.707633,24.2552
"3121",0.25766,0.0409359,0.00377593,0.0537642,1.02271,5.14517,0.737903,25.5316
"3122",0.271813,0.0451408,0.0034771,0.0437593,0.842864,5.07724,0.777135,26.7917
"3123",0.262014,0.0415036,0.00373483,0.0547009,1.10496,5.25508,0.858453,25.6468
"3124",0.244968,0.0385593,0.00339289,0.0682177,0.776051,5.10906,0.858048,26.3436
"3125",0.244128,0.0384111,0.00392686,0.0560719,0.92109,5.08825,0.894755,25.5341
"3126",0.297069,0.0551799,0.00289662,0.0241978,1.25033,4.81026,0.707268,27.6835
"3127",0.338602,0.0606988,0.00253762,0.0179079,0.718351,4.96765,0.709597,27.2366
"3128",0.269425,0.0437716,0.00415095,0.0407644,1.35504,5.2202,0.844837,23.1089
"3129",0.254191,0.0417497,0.00325555,0.0627275,0.865595,4.99175,0.721651,28.7491
"3130",0.239394,0.0386768,0.00317184,0.0684437,1.04335,4.97599,0.724166,30.123
"3131",0.241064,0.037006,0.00428028,0.0552447,1.04912,5.2134,0.917935,22.6434
"3132",0.240888,0.0356921,0.00334597,0.0791981,1.10105,5.26805,0.701511,27.0299
"3133",0.25179,0.0409124,0.00322895,0.0570083,0.657023,5.09492,0.978713,27.4931
"3134",0.250555,0.0393315,0.00367591,0.0564193,0.697939,5.07806,0.796344,26.5531
"3135",0.228696,0.0323168,0.00364582,0.0890366,0.567095,5.1754,0.889785,25.5655
"3136",0.235,0.0329401,0.00465127,0.0692337,1.3189,5.29573,0.708095,23.1879
"3137",0.25437,0.0390708,0.00367539,0.0598182,0.793436,5.19153,0.710554,25.9887
"3138",0.246345,0.0402396,0.00342407,0.0573871,1.25775,5.06828,0.718788,26.2833
"3139",0.283466,0.047604,0.0032964,0.0369849,1.06418,5.1645,0.718381,26.0614
"3140",0.266416,0.0435697,0.00382562,0.0451409,1.34344,5.10541,0.731868,26.6251
"3141",0.280743,0.0458051,0.00385965,0.0425895,1.21961,5.19694,0.769517,25.8387
"3142",0.239431,0.0364783,0.00371302,0.06473,1.53032,5.25339,0.705178,25.0305
"3143",0.240294,0.0364584,0.00378091,0.066662,1.50124,5.22098,0.705751,25.6623
"3144",0.26463,0.0412187,0.00410543,0.049186,1.07504,5.23736,0.707784,24.0161
"3145",0.243517,0.0373395,0.00399883,0.0637618,1.12112,5.16065,0.820154,25.2192
"3146",0.250841,0.038114,0.00343107,0.0680211,1.00639,5.2995,0.798211,26.542
"3147",0.317819,0.0581581,0.00263611,0.0239799,0.944532,4.95494,0.749683,28.0291
"3148",0.304246,0.0572479,0.00298061,0.0262378,0.712528,4.75086,0.838822,26.8673
"3149",0.265638,0.0469238,0.00325776,0.0428829,0.893229,4.83334,0.759084,28.2144
"3150",0.256922,0.0412617,0.00325923,0.0626025,0.817685,5.20045,0.961436,26.8348
"3151",0.264176,0.0424592,0.00291341,0.0643833,0.684593,5.16515,0.922966,30.7941
"3152",0.267212,0.0448928,0.00339052,0.0455267,0.809044,5.04621,0.783549,26.6277
"3153",0.240769,0.0377821,0.00359163,0.0636687,0.629435,5.03576,0.806295,25.6027
"3154",0.289143,0.050268,0.00315183,0.0354849,0.645201,4.92739,0.758128,28.8955
"3155",0.299738,0.052624,0.00314581,0.0268019,0.350121,4.84849,0.773836,25.2884
"3156",0.297122,0.0525203,0.00314856,0.028877,0.365544,4.8254,0.769184,25.5792
"3157",0.290652,0.0510553,0.00301321,0.027224,0.52428,4.92875,0.842045,26.3451
"3158",0.26981,0.04507,0.00305479,0.0481538,0.914037,5.03764,0.701614,31.3479
"3159",0.239912,0.036616,0.00339004,0.0857091,0.51432,4.9339,0.721839,29.3417
"3160",0.237549,0.0359907,0.00335627,0.0757348,0.5464,5.0072,0.732523,29.1847
"3161",0.249405,0.0367482,0.00382833,0.0776225,1.63773,5.37812,0.856906,26.6079
"3162",0.208499,0.0291997,0.00415774,0.0762882,0.453639,4.94994,0.766661,22.8663
"3163",0.212705,0.0279719,0.00513319,0.0860038,0.454457,4.90247,0.771164,22.3805
"3164",0.239272,0.0345691,0.0040471,0.0707471,0.663631,5.21809,0.731292,23.2905
"3165",0.245491,0.0384563,0.00349336,0.0677979,1.47504,5.18621,0.710239,26.4924
"3166",0.262366,0.0415483,0.0037113,0.0473895,1.02646,5.20873,0.797135,26.2625
"3167",0.266339,0.0443486,0.00320457,0.0484238,1.37581,5.12267,0.752917,29.4257
"3168",0.249943,0.0398527,0.00408847,0.0435305,1.08036,5.06568,0.785732,24.9175
"3169",0.295981,0.0513296,0.00329847,0.0364741,0.396178,4.90132,0.74924,26.0453
"3170",0.263946,0.0426151,0.00325949,0.057344,0.330863,4.96353,0.765821,28.5961
"3171",0.287428,0.0481988,0.00352302,0.0431144,0.392881,4.95402,0.811176,26.8582
"3172",0.269661,0.0465715,0.00340437,0.0353015,0.398723,4.80611,0.798228,25.8003
"3173",0.243046,0.0375607,0.00309305,0.075172,1.50175,5.26692,0.783943,28.5548
"3174",0.234419,0.0360586,0.00294325,0.0879681,0.764531,5.08798,0.787348,28.7047
"3175",0.257472,0.0426549,0.00337355,0.0516897,1.30272,5.13212,0.859629,27.184
"3176",0.27397,0.0472154,0.00295196,0.0472626,1.08911,5.04754,0.705948,29.1843
"3177",0.271696,0.0459969,0.00335482,0.0461979,0.756393,5.0098,0.818935,27.6876
"3178",0.274127,0.0427955,0.00364217,0.0502174,0.984786,5.34104,0.782937,25.9672
"3179",0.232031,0.0346525,0.00409603,0.0632785,1.08201,5.17045,0.795517,24.2602
"3180",0.264664,0.0404967,0.00420418,0.054259,1.25479,5.31788,0.823997,24.7371
"3181",0.24369,0.0362345,0.00425021,0.0619033,1.07283,5.20924,0.775075,24.5623
"3182",0.249158,0.0366145,0.00459944,0.0569157,1.35657,5.3277,0.72746,22.5222
"3183",0.253806,0.0403327,0.00323673,0.0716739,0.733967,5.1204,0.86401,27.649
"3184",0.257708,0.0420655,0.00297461,0.0701567,1.13951,5.12063,0.731612,29.5138
"3185",0.225669,0.0344065,0.00289474,0.0918401,0.797599,5.03945,0.734323,28.9818
"3186",0.318163,0.0575866,0.00274917,0.0230998,1.27203,5.04791,0.834075,27.5638
"3187",0.308605,0.0546851,0.00305263,0.0283138,1.33645,5.145,0.930809,26.5504
"3188",0.303686,0.0512571,0.00304401,0.0314041,1.15467,5.24811,0.802597,28.0725
"3189",0.281291,0.0521126,0.00296343,0.0333991,0.846845,4.73712,0.758814,29.1893
"3190",0.277067,0.0469071,0.00267895,0.057384,0.682515,5.04292,0.71716,32.0374
"3191",0.275063,0.0463768,0.00277178,0.0552209,0.680954,5.02242,0.717007,32.2294
"3192",0.273986,0.0479168,0.0029398,0.0458318,0.814764,4.90896,0.71861,30.5364
"3193",0.272795,0.0440269,0.00396929,0.0400838,0.874165,5.19636,0.9054,23.8271
"3194",0.234382,0.0353958,0.00313447,0.0953415,0.895981,5.0525,0.704595,29.4842
"3195",0.229251,0.0347929,0.00307131,0.0929668,0.9471,5.03055,0.703538,29.6841
"3196",0.254406,0.0391401,0.0036668,0.0648932,1.40833,5.30375,0.95787,27.5688
"3197",0.256105,0.0409902,0.00342111,0.0636817,0.877915,5.14641,0.840082,26.6939
"3198",0.26528,0.0432573,0.00368156,0.051595,1.34198,5.18876,0.818721,25.8282
"3199",0.276205,0.0476737,0.00324469,0.0441589,0.795427,4.94197,0.739007,28.587
"3200",0.265767,0.0448339,0.00316396,0.0513537,1.38925,5.14428,0.833291,27.9362
"3201",0.260155,0.0436537,0.00322341,0.0504617,1.48602,5.15082,0.841442,27.4863
"3202",0.227366,0.0307989,0.00400524,0.0910895,1.00969,5.31872,0.794448,24.63
"3203",0.266985,0.0422242,0.00438101,0.041863,0.842011,5.1461,0.793682,22.6414
"3204",0.252102,0.0371317,0.00436631,0.0627022,0.818664,5.27272,0.770581,23.1291
"3205",0.247954,0.0407139,0.00299857,0.0625559,1.06927,5.01761,0.716073,30.6159
"3206",0.284255,0.0474802,0.00309542,0.044038,1.21067,5.30697,0.91529,27.5613
"3207",0.291947,0.0521827,0.00297866,0.0384794,1.22371,5.03417,0.950633,29.6151
"3208",0.300919,0.0555284,0.0025017,0.0319301,1.17231,5.02651,0.945976,29.848
"3209",0.302927,0.0534692,0.00312616,0.0242706,0.814171,5.03183,0.920956,25.1172
"3210",0.318063,0.0554603,0.00345305,0.0252698,1.47915,5.12181,0.762003,25.0009
"3211",0.244795,0.0382661,0.00378633,0.0630589,0.937354,5.0289,0.748572,27.4086
"3212",0.246983,0.0378579,0.00370514,0.0626574,0.871985,5.18018,0.751065,25.339
"3213",0.257469,0.0390786,0.00388201,0.0642714,1.0258,5.23653,0.718355,26.1503
"3214",0.26162,0.0441252,0.00329134,0.044267,1.41273,5.0939,0.741326,27.2528
"3215",0.266734,0.0444463,0.00320032,0.0503563,1.29022,5.09312,0.726215,29.6305
"3216",0.254711,0.0426004,0.00338578,0.0495259,1.0787,5.03791,0.796855,26.7058
"3217",0.257979,0.0432539,0.0027513,0.060889,1.24125,5.07666,0.706461,31.2434
"3218",0.25882,0.0434719,0.00269597,0.0665142,1.46223,5.07011,0.707692,32.3146
"3219",0.249822,0.0371559,0.00426649,0.0642217,0.65563,5.22263,0.90676,23.222
"3220",0.24955,0.0371719,0.00424244,0.0587086,0.644531,5.23234,0.912083,23.443
"3221",0.250054,0.0400415,0.00383278,0.0491941,1.18528,5.08342,0.716059,25.4574
"3222",0.266141,0.0428419,0.00338185,0.0540132,1.16225,5.23263,0.756331,26.9844
"3223",0.265675,0.0416177,0.00384781,0.052231,0.890644,5.21792,0.800762,25.9187
"3224",0.239836,0.0374344,0.00324095,0.0756937,1.32997,5.16803,0.780793,27.7432
"3225",0.247392,0.0392716,0.00309966,0.0733859,0.760014,5.10655,0.890724,28.4959
"3226",0.292917,0.0505907,0.00355942,0.0331591,0.936512,4.9704,0.727401,26.4452
"3227",0.280927,0.0490194,0.00310872,0.0433338,0.980527,4.99706,0.838781,29.4775
"3228",0.304214,0.0535432,0.0031999,0.0262546,1.34893,5.09435,0.773194,25.4705
"3229",0.328094,0.0603333,0.00261988,0.0206852,1.12334,4.95958,0.776662,27.8113
"3230",0.342873,0.0619279,0.00252529,0.0141453,0.793573,4.92783,0.730372,24.3999
"3231",0.337323,0.0617731,0.00252127,0.0152349,0.981258,4.96702,0.762235,24.3279
"3232",0.329523,0.0599399,0.00271462,0.0184747,1.01046,4.96411,0.716679,25.219
"3233",0.271675,0.0457742,0.00346973,0.0438398,1.23048,5.10796,0.748495,26.1513
"3234",0.271885,0.0438705,0.00400984,0.0480733,1.2836,5.09926,0.719949,27.3459
"3235",0.255631,0.0433519,0.00374907,0.0363438,1.29029,4.94905,0.702875,24.6466
"3236",0.270762,0.043737,0.00402696,0.04808,0.983097,5.21698,0.940498,23.9847
"3237",0.290225,0.0505552,0.00334198,0.0300461,1.08101,4.98617,0.701621,26.537
"3238",0.276623,0.0462841,0.00337718,0.0407308,1.50774,5.17353,0.728103,27.1196
"3239",0.295455,0.0513055,0.00350061,0.0270869,0.604691,4.89527,0.778756,24.8728
"3240",0.25069,0.0380147,0.00355858,0.0656769,1.36015,5.31661,0.741614,26.9511
"3241",0.250748,0.0402749,0.0031975,0.0635384,0.81007,5.12344,0.863195,27.6097
"3242",0.248742,0.0381787,0.00340401,0.070071,1.46235,5.31694,0.866054,27.4501
"3243",0.239876,0.0384604,0.00279291,0.0845543,1.0832,5.10645,0.901315,29.2618
"3244",0.275546,0.0457022,0.00342801,0.0426941,1.14406,5.18353,0.758261,26.4028
"3245",0.242513,0.0381408,0.00370095,0.0557903,0.881351,5.17404,0.906125,24.0137
"3246",0.247397,0.0384737,0.0039026,0.0589482,0.9094,5.15463,0.883251,24.8902
"3247",0.279527,0.0500397,0.00283425,0.0390487,1.2076,4.93812,0.707599,30.3836
"3248",0.283544,0.0492874,0.00295547,0.0417713,1.02801,5.07012,0.83536,29.2904
"3249",0.292014,0.0503978,0.00313309,0.041667,1.05426,5.12326,0.878107,28.6478
"3250",0.267815,0.0447761,0.00391212,0.0304595,1.06034,5.02947,0.708073,22.4594
"3251",0.267806,0.0390904,0.0047316,0.0463546,0.302584,5.14512,0.811302,22.0875
"3252",0.27052,0.0402856,0.00491978,0.0461292,0.294277,5.04073,0.834324,22.2956
"3253",0.252757,0.0432226,0.00371446,0.0379721,0.595389,4.78484,0.748727,24.6511
"3254",0.271049,0.0455141,0.0037335,0.0371715,0.312396,4.79649,0.732537,24.4235
"3255",0.250405,0.0386245,0.00367993,0.063828,0.548953,5.06668,0.736264,25.9594
"3256",0.283987,0.0505025,0.00309731,0.033851,1.37747,5.04143,0.831675,26.9383
"3257",0.27292,0.0462004,0.00354033,0.0369633,1.03008,5.0202,0.707049,25.891
"3258",0.270437,0.0428434,0.00425281,0.0392965,1.35158,5.25962,0.730097,22.91
"3259",0.258604,0.0431005,0.00310499,0.0597175,0.870095,5.014,0.816266,29.7716
"3260",0.263357,0.0428199,0.00338116,0.0539736,1.04362,5.14993,0.749268,27.18
"3261",0.24254,0.0388482,0.00278562,0.0773912,1.02056,5.20305,0.970407,28.3561
"3262",0.244643,0.037768,0.00335029,0.0736236,1.10322,5.19998,0.951249,28.5421
"3263",0.242902,0.0391366,0.0029174,0.0712014,1.07231,5.16512,0.913244,28.0482
"3264",0.242834,0.035931,0.00369103,0.072762,1.14036,5.2493,0.760597,27.1617
"3265",0.281899,0.0492438,0.00330993,0.0386742,1.04337,5.02468,0.875144,26.9536
"3266",0.289947,0.0488868,0.00343002,0.0340109,0.857468,5.14941,0.895518,25.7513
"3267",0.29147,0.0502626,0.00359277,0.0307872,0.790833,4.96737,0.79455,24.9419
"3268",0.287938,0.0487114,0.00364782,0.0281427,1.02971,5.08499,0.750617,24.0359
"3269",0.289759,0.0490556,0.00388263,0.033211,1.13812,5.05777,0.766594,24.6169
"3270",0.262938,0.0438702,0.00297974,0.0568062,1.07841,5.10167,0.770937,29.5822
"3271",0.264977,0.0443727,0.00309844,0.0555632,1.05082,5.04466,0.76224,29.9698
"3272",0.288923,0.0515696,0.00312798,0.0344557,0.688684,4.8721,0.766036,28.017
"3273",0.28659,0.0499515,0.00298907,0.0326703,0.569746,4.93616,0.737911,28.2014
"3274",0.29394,0.0516608,0.00332954,0.0351196,0.809617,4.89457,0.711343,28.79
"3275",0.309354,0.0552418,0.00326665,0.0294755,0.93688,4.93684,0.808239,27.5098
"3276",0.243524,0.0380078,0.00298311,0.0824013,1.18287,5.17822,0.733969,28.2521
"3277",0.247833,0.0379129,0.00400382,0.0654089,1.13548,5.28624,0.901967,23.4897
"3278",0.260416,0.0402753,0.00401486,0.0499604,1.22701,5.31668,0.875368,24.8257
"3279",0.23598,0.036422,0.00318065,0.0773178,1.11861,5.12168,0.752295,28.6532
"3280",0.27054,0.0450151,0.00306323,0.0525092,1.42406,5.1577,0.733546,30.4052
"3281",0.266431,0.0434265,0.00330746,0.0537339,1.23498,5.16772,0.747208,28.9048
"3282",0.261945,0.0433256,0.00337547,0.0566005,0.741471,4.96993,0.7325,28.5204
"3283",0.246783,0.0402595,0.00320339,0.0580639,0.627708,4.9993,0.797679,27.3743
"3284",0.244126,0.0412028,0.00385047,0.0580272,0.780043,4.79654,0.897224,26.5839
"3285",0.218758,0.0364876,0.00384534,0.0567415,0.55822,4.63647,0.771666,24.3366
"3286",0.221179,0.0366245,0.00351766,0.073757,1.21459,4.76872,0.7722,27.0487
"3287",0.24711,0.0387404,0.00382666,0.0539747,1.09805,5.21835,0.898193,24.597
"3288",0.283906,0.0461849,0.00405282,0.0333211,1.04041,5.15987,0.711052,23.1797
"3289",0.284027,0.0474068,0.00407359,0.0304093,0.533974,4.94475,0.780313,22.0565
"3290",0.285459,0.0458476,0.00375529,0.0474034,0.585777,5.17459,0.898225,26.1209
"3291",0.267625,0.0437686,0.00421414,0.0326702,0.913694,5.10508,0.940106,22.455
"3292",0.283341,0.0453925,0.00359941,0.0428383,1.43358,5.3473,0.721083,26.2665
"3293",0.281642,0.0477269,0.0031,0.0463434,0.441217,4.94809,0.70438,29.1273
"3294",0.25893,0.0429245,0.00299892,0.0528104,0.789053,5.01936,0.708508,30.6693
"3295",0.265603,0.0453762,0.00309576,0.0559929,0.84855,4.94759,0.710872,29.2327
"3296",0.278202,0.0481043,0.00300924,0.0488148,1.15027,5.12879,0.927638,27.9658
"3297",0.294749,0.0520223,0.0032884,0.0312644,1.22966,4.96124,0.776085,28.3254
"3298",0.304446,0.0520854,0.00342506,0.0304513,1.00048,5.07999,0.760338,26.7358
"3299",0.244447,0.0346099,0.00416692,0.0729911,1.03291,5.3704,0.774503,24.4072
"3300",0.260951,0.0410106,0.00462043,0.0384308,1.3096,5.23891,0.792351,21.2345
"3301",0.279419,0.0468066,0.00388344,0.0356733,1.21114,5.07022,0.789462,25.5637
"3302",0.265818,0.0430414,0.00312806,0.0591712,0.625123,5.04611,0.740678,31.5514
"3303",0.309664,0.0551962,0.00290066,0.0273557,1.41484,5.09908,0.762815,27.4965
"3304",0.303423,0.057063,0.00255875,0.0388983,0.782114,4.78833,0.75746,32.9705
