"","k_cDD","degDD","hillDD","k_inter","maxdeath","k_hillnec","p","h"
"306",0.225261,0.0359226,0.00600143,0.0628362,0.795896,4.28362,0.712674,30.7426
"307",0.224248,0.0364271,0.00567882,0.0642107,0.980536,4.3056,0.709514,30.7702
"308",0.225279,0.0370219,0.0055762,0.0643529,1.3925,4.34924,0.728049,30.8958
"309",0.225561,0.0381476,0.00524667,0.062749,0.503946,4.16898,0.707181,31.8587
"310",0.248102,0.0424417,0.00550039,0.0513517,0.740024,4.39416,0.828301,27.5379
"311",0.249296,0.0417379,0.00574368,0.0479661,1.0921,4.48556,0.89439,28.0928
"312",0.270472,0.0520675,0.0044392,0.0369953,1.07812,4.17503,0.748572,36.1452
"313",0.264139,0.0535348,0.0040872,0.03479,1.2667,4.11908,0.785891,32.9462
"314",0.283858,0.060627,0.00391582,0.0277285,0.392111,3.80045,0.82028,37.9969
"315",0.290841,0.0547114,0.00459373,0.0288702,0.421385,4.1915,0.778796,30.1583
"316",0.220143,0.0360009,0.00530125,0.0726965,1.41908,4.30835,0.721291,33.6407
"317",0.253638,0.0464833,0.00499216,0.046354,0.675351,4.29479,0.944722,28.1729
"318",0.229434,0.0372269,0.00534386,0.0601853,0.522788,4.36904,0.855464,29.8565
"319",0.214469,0.0332127,0.00563385,0.0780491,2.93883,4.56967,0.828338,28.9746
"320",0.251747,0.0440119,0.00542718,0.0501084,0.171487,4.05556,0.86722,35.161
"321",0.256122,0.0486509,0.00497935,0.0432498,0.536627,4.00429,0.839159,38.0096
"322",0.292264,0.0587805,0.00392892,0.0253542,0.910425,4.19606,0.791791,29.6082
"323",0.308038,0.055231,0.00499584,0.0280102,0.292198,4.22454,0.738159,31.5464
"324",0.229028,0.0449535,0.00396354,0.0484622,1.56079,4.32984,0.828909,25.7368
"325",0.261043,0.0455186,0.00542532,0.0445189,0.194459,4.06723,0.784904,39.4716
"326",0.273227,0.0539238,0.00442462,0.0370093,0.518046,4.06911,0.934561,34.99
"327",0.276746,0.0557663,0.00391492,0.0327327,0.46003,4.0678,0.942123,35.8571
"328",0.281774,0.056321,0.00393394,0.0308758,0.677356,4.09906,0.748331,36.3219
"329",0.284152,0.0568553,0.00401724,0.0304088,0.722492,4.09106,0.749605,36.1821
"330",0.199064,0.0292525,0.0055556,0.0959677,1.60225,4.47982,0.887595,27.3776
"331",0.188007,0.029122,0.0046884,0.107877,1.12695,4.25239,0.852526,29.4743
"332",0.181043,0.0339045,0.00334701,0.100337,0.4393,3.9361,0.913571,26.7434
"333",0.192268,0.03478,0.0034418,0.097705,0.281633,4.01502,0.917368,27.7059
"334",0.268288,0.0556838,0.00388745,0.0344627,1.1714,4.09072,0.729181,31.5208
"335",0.27745,0.0543681,0.00478652,0.0353918,1.03955,4.09789,0.937687,36.0327
"336",0.233055,0.0408133,0.00488592,0.0562155,0.279281,4.14711,0.749883,29.4758
"337",0.270745,0.0491992,0.00513195,0.0412941,0.248124,4.09346,0.875518,36.6397
"338",0.237029,0.0421561,0.00482,0.0526293,0.135411,4.02747,0.791668,29.9193
"339",0.191128,0.0358864,0.00332672,0.0962737,0.264925,3.86405,0.858227,32.6228
"340",0.194685,0.0360499,0.00332692,0.0825525,0.245567,3.97046,0.706501,27.8434
"341",0.201162,0.0383885,0.00414441,0.0650022,3.77243,4.29414,0.937531,28.0101
"342",0.215261,0.0414354,0.00358986,0.0603484,0.315217,4.0429,0.778966,29.1451
"343",0.206406,0.035131,0.00481944,0.0748448,0.190919,4.012,0.866287,28.2427
"344",0.233808,0.044435,0.00441503,0.0498786,1.77835,4.26393,0.832494,30.7322
"345",0.245879,0.0448304,0.00466084,0.0515252,1.49593,4.36522,0.877351,31.9713
"346",0.223979,0.0437749,0.00423524,0.0569573,3.76813,4.26923,0.963374,31.2766
"347",0.273863,0.0445036,0.00600852,0.0423334,0.376726,4.38957,0.707308,29.871
"348",0.256137,0.0428163,0.00579877,0.048807,0.340906,4.23648,0.710296,31.0692
"349",0.254585,0.0420663,0.00610879,0.052045,0.370779,4.17825,0.701099,35.6268
"350",0.222906,0.0384953,0.00459227,0.0558311,0.41216,4.31142,0.70514,24.9486
"351",0.205674,0.0245912,0.00660838,0.126955,1.80912,4.59887,0.987037,35.4084
"352",0.196434,0.0227594,0.00625755,0.146194,0.497971,4.39375,0.80659,33.3445
"353",0.196481,0.0221125,0.00631672,0.166561,0.575985,4.4265,0.805879,32.3071
"354",0.21152,0.0423041,0.00365057,0.0614771,1.3796,4.05998,0.83035,32.3824
"355",0.280108,0.0461582,0.00623138,0.0357738,1.14795,4.49904,0.793915,29.7905
"356",0.219528,0.0416627,0.0040428,0.0583067,0.783891,4.13727,0.819622,31.0127
"357",0.218201,0.0410817,0.00422964,0.062342,4.09479,4.40483,0.880826,28.9099
"358",0.213137,0.0431068,0.00351477,0.0601745,2.20036,4.20516,0.952657,29.8863
"359",0.260548,0.0457591,0.00523934,0.0421975,0.25173,4.15082,0.703871,31.0594
"360",0.204425,0.037676,0.00411015,0.0743182,1.72805,4.19931,0.825054,30.2123
"361",0.204703,0.0380514,0.00405777,0.0738827,2.55341,4.20199,0.766122,31.4368
"362",0.213757,0.0369464,0.00466527,0.07243,0.400485,4.11773,0.924146,32.7075
"363",0.246179,0.0432415,0.00504415,0.0457555,1.87901,4.50515,0.76741,28.2858
"364",0.252029,0.0432096,0.00536625,0.0440496,0.565204,4.3092,0.74717,30.7216
"365",0.25209,0.0426044,0.00566798,0.0475567,0.642559,4.31302,0.750583,31.1577
"366",0.236119,0.0396993,0.00561421,0.0576557,0.684516,4.20889,0.746705,34.3424
"367",0.246266,0.0413503,0.00587424,0.0523769,0.655738,4.28829,0.812801,30.8008
"368",0.199757,0.0392948,0.00368665,0.0704089,0.513467,3.85614,0.730824,33.2239
"369",0.222292,0.0403128,0.00440025,0.0606552,1.58345,4.39399,0.921456,28.1939
"370",0.265524,0.0487211,0.00462528,0.0383224,0.290967,4.26771,0.982474,27.9529
"371",0.27019,0.0485865,0.00554426,0.041482,4.83622,4.42245,0.835905,35.1746
"372",0.27436,0.0461022,0.00590042,0.0421108,3.7324,4.57634,0.849169,34.6763
"373",0.195355,0.0384324,0.003381,0.0778654,0.395923,3.92294,0.754657,26.5982
"374",0.180966,0.0360187,0.0027239,0.0898449,0.0776394,3.61825,0.779078,28.7257
"375",0.173735,0.0334162,0.00231044,0.138594,0.205299,3.81532,0.835044,27.253
"376",0.22554,0.0375177,0.00531078,0.0694907,2.78399,4.47197,0.76054,30.0577
"377",0.221232,0.0407802,0.00430861,0.0634039,0.187024,3.96478,0.784361,30.7251
"378",0.231237,0.0445101,0.0039847,0.0532586,0.655797,4.12812,0.796885,32.2416
"379",0.221125,0.0435692,0.00431187,0.0538548,1.89616,4.08546,0.872004,32.5352
"380",0.256259,0.0490389,0.00510108,0.0404726,0.449321,3.96158,0.770289,33.3915
"381",0.253833,0.0515132,0.00372649,0.0402074,0.431822,4.06943,0.865935,31.659
"382",0.217611,0.0374206,0.00461991,0.0709498,0.317804,4.09867,0.804568,34.8895
"383",0.231199,0.0475625,0.00359191,0.0458508,1.09557,4.14233,0.793045,28.1817
"384",0.224537,0.0477412,0.00351372,0.0469048,0.9823,4.02683,0.878749,28.1884
"385",0.198941,0.0363308,0.00373903,0.0779688,1.98591,4.44824,0.793169,23.7505
"386",0.19306,0.0363822,0.00383516,0.0811665,0.357722,3.81741,0.773808,35.0513
"387",0.208517,0.0411552,0.00349947,0.075935,0.30794,3.84913,0.778023,34.8474
"388",0.226234,0.0372914,0.0056048,0.0639844,0.187947,4.03761,0.814151,36.0343
"389",0.254284,0.0466768,0.0045069,0.0402036,1.75551,4.52415,0.815705,27.3135
"390",0.241067,0.0453005,0.0046829,0.0512858,0.157758,3.89557,0.834123,37.3881
"391",0.232592,0.0430885,0.00456305,0.0531671,0.142338,3.92817,0.868798,35.9385
"392",0.239245,0.0448698,0.00454994,0.0461327,1.24327,4.28087,0.722929,28.5684
"393",0.238053,0.0445771,0.00457491,0.0486565,0.519209,4.14551,0.728067,28.3264
"394",0.228483,0.0385442,0.00494426,0.0602781,0.926695,4.44186,0.716082,27.0353
"395",0.214019,0.0384362,0.00430411,0.0758187,1.28472,4.20156,0.934693,33.7293
"396",0.198292,0.0409699,0.00332038,0.0639039,2.91492,4.07418,0.79581,30.5122
"397",0.180754,0.0374519,0.00303526,0.0838819,1.51353,3.96795,0.758802,25.7319
"398",0.182842,0.0360242,0.0030101,0.0784149,1.15324,4.09156,0.7476,26.1032
"399",0.188246,0.0382016,0.00302949,0.0883999,1.1558,4.01648,0.745833,25.5962
"400",0.219937,0.0369495,0.005117,0.0614996,0.750149,4.28645,0.918817,31.7218
"401",0.241472,0.0362299,0.0065592,0.0612051,0.562541,4.44315,0.764776,29.6565
"402",0.236456,0.0458512,0.00424722,0.0480743,0.950316,4.1526,0.923675,32.182
"403",0.231581,0.0450995,0.00430882,0.0502372,0.63126,4.02598,0.944666,34.4577
"404",0.241855,0.0398656,0.00565146,0.0556067,1.59151,4.50917,0.701173,28.4669
"405",0.232988,0.0409957,0.00479988,0.0502192,1.45984,4.52347,0.792571,25.3734
"406",0.255145,0.0479821,0.00465502,0.0400416,0.399221,4.17395,0.879662,28.6701
"407",0.221757,0.0393572,0.00469699,0.0622946,1.20516,4.24743,0.809128,32.1679
"408",0.207981,0.0340411,0.00482884,0.0779375,0.339582,4.19076,0.763872,27.2512
"409",0.204486,0.0374744,0.0041834,0.0694718,0.868544,4.1692,0.749907,26.4581
"410",0.225423,0.0466311,0.00366008,0.0526443,1.46971,4.0316,0.813848,33.0769
"411",0.236343,0.0366362,0.00603678,0.0610842,1.32012,4.60463,0.838576,27.8619
"412",0.203328,0.0278607,0.00581331,0.101282,0.398776,4.391,0.933319,28.2711
"413",0.226242,0.0294119,0.00762444,0.0774218,0.354837,4.44201,0.88854,30.1787
"414",0.191331,0.0168967,0.00839233,0.202296,2.37479,4.6956,0.732057,27.435
"415",0.200706,0.0175729,0.00894809,0.171291,4.10634,4.91238,0.772411,27.8964
"416",0.216146,0.0224606,0.00904062,0.0933018,1.03869,4.82879,0.850155,27.2474
"417",0.239045,0.0504625,0.00375607,0.043882,2.85209,4.19115,0.839026,28.8911
"418",0.207016,0.0265533,0.00671176,0.10757,0.390901,4.33307,0.814009,30.5108
"419",0.220655,0.0499975,0.00269062,0.0527689,0.734058,3.89215,0.773777,29.0666
"420",0.183994,0.0346594,0.00321905,0.0937272,0.406469,3.96738,0.790345,26.134
"421",0.192419,0.0370807,0.00337461,0.0782386,0.498035,4.00024,0.783684,26.902
"422",0.192298,0.0385646,0.00311946,0.0851131,1.52745,4.0156,0.750024,30.1192
"423",0.233245,0.0411744,0.00495534,0.0565644,0.486561,4.17554,0.909263,32.9586
"424",0.236738,0.0451881,0.0044046,0.048104,0.358913,4.00035,0.719409,32.7796
"425",0.282913,0.0495945,0.00534042,0.0353191,1.05807,4.35535,0.722543,35.1046
"426",0.271788,0.0483587,0.00523962,0.0389666,0.398419,4.21335,0.771399,32.3706
"427",0.253136,0.0460107,0.00479354,0.0431574,0.498717,4.25999,0.752225,28.1921
"428",0.257133,0.0504502,0.00423372,0.0381733,0.707849,4.1699,0.779676,28.9761
"429",0.263552,0.0554438,0.00354659,0.0330458,0.811305,4.1036,0.839548,29.5647
"430",0.227005,0.0376322,0.00516708,0.0656931,3.25172,4.46711,0.806696,34.8906
"431",0.214556,0.0298948,0.00622695,0.0890393,1.70239,4.56327,0.865555,31.4464
"432",0.233502,0.0423664,0.00471118,0.0563548,0.551715,4.22104,0.820374,28.1543
"433",0.311337,0.0608298,0.00413853,0.0245359,1.10301,4.2336,0.754004,33.6814
"434",0.330335,0.0625319,0.00434497,0.0215314,2.03375,4.42511,0.742198,30.3924
"435",0.274047,0.0498219,0.0051761,0.0365952,2.15998,4.34882,0.767062,34.323
"436",0.263182,0.0555048,0.00358899,0.0332508,1.55272,4.14106,0.864286,31.8788
"437",0.295768,0.0519691,0.00525213,0.0343502,1.77123,4.52989,0.786805,32.2953
"438",0.211363,0.0425544,0.00356727,0.0605987,0.404196,3.90806,0.965074,34.2609
"439",0.24118,0.0369806,0.00606973,0.0546053,0.271305,4.35598,0.725308,29.3914
"440",0.233143,0.0413604,0.00475699,0.0560148,0.613772,4.24928,0.774217,29.6637
"441",0.252158,0.0487482,0.00437113,0.0433132,0.48419,4.11917,0.769769,29.0569
"442",0.283554,0.0494097,0.0061657,0.0331325,1.04298,4.32691,0.885753,29.6151
"443",0.285337,0.0501907,0.00521753,0.0370686,0.682477,4.42977,0.873078,30.1593
"444",0.293724,0.05359,0.00521407,0.0332665,0.803649,4.31642,0.879743,31.3795
"445",0.227452,0.0365433,0.00555942,0.0681407,1.04782,4.42109,0.813309,29.9026
"446",0.243446,0.0418554,0.00524391,0.0543313,0.614244,4.27459,0.739751,31.5957
"447",0.22063,0.0433265,0.00416158,0.0540719,1.6524,4.03939,0.746338,35.0824
"448",0.260181,0.0500308,0.00446887,0.0367851,3.31191,4.29456,0.707535,34.4921
"449",0.259293,0.0540299,0.00387682,0.0378838,2.02654,4.05636,0.778426,37.6243
"450",0.261088,0.0517282,0.00453258,0.0395269,1.46722,4.08713,0.874608,37.4101
"451",0.270447,0.0565236,0.00376497,0.0353236,0.416257,3.8971,0.747241,39.7893
"452",0.25622,0.0479781,0.00458508,0.0424093,0.473812,4.19489,0.932544,31.1679
"453",0.253501,0.0477396,0.0045176,0.0434044,0.887806,4.26336,0.851195,30.9748
"454",0.251387,0.0476457,0.0046346,0.0451526,0.69189,4.18678,0.822512,30.1103
"455",0.207554,0.0437832,0.00327136,0.0578797,1.50107,4.1144,0.770656,25.4713
"456",0.233832,0.0507259,0.00317002,0.0402998,0.716385,4.09278,0.921521,25.4163
"457",0.213859,0.042365,0.00371453,0.0592775,0.999522,4.09311,0.784193,29.5582
"458",0.213306,0.0366348,0.00460347,0.0723481,0.452121,4.13019,0.720607,31.6674
"459",0.208897,0.0372752,0.00461669,0.0717336,0.614159,4.09609,0.834754,29.5305
"460",0.259338,0.0461575,0.0054615,0.0446609,0.347518,4.08696,0.786191,35.996
"461",0.25315,0.0472889,0.00445849,0.04116,0.276518,4.13437,0.798681,29.6712
"462",0.272984,0.0527642,0.0043413,0.0367556,1.84572,4.35675,0.895391,31.7442
"463",0.266651,0.0496436,0.00453838,0.0350074,0.339544,4.12859,0.708942,32.4939
"464",0.216083,0.0361476,0.00512189,0.0769943,0.833066,4.24192,0.927154,31.1523
"465",0.2108,0.0392469,0.00419531,0.0747687,5.80502,4.30478,0.960174,33.5501
"466",0.221371,0.0401998,0.00426694,0.0640042,4.68931,4.42327,0.984981,34.4879
"467",0.215143,0.0395148,0.00466187,0.069661,6.26147,4.27528,0.987322,35.1795
"468",0.238312,0.0413866,0.00589946,0.0566121,1.46185,4.25672,0.868099,30.9551
"469",0.240886,0.0387643,0.0051907,0.0590577,0.496032,4.49629,0.874348,30.1255
"470",0.238528,0.0388419,0.005306,0.0558167,0.543632,4.44631,0.880961,29.7871
"471",0.24282,0.0435496,0.00541409,0.0521833,0.741615,4.22727,0.911915,28.6951
"472",0.243418,0.0409553,0.00503369,0.0539802,0.257008,4.33401,0.93195,28.6746
"473",0.227077,0.0425649,0.00494421,0.0544489,0.4037,3.97665,0.833342,30.1911
"474",0.289777,0.0575252,0.0038067,0.0275042,0.363082,4.06375,0.726941,36.3207
"475",0.262905,0.048403,0.00531774,0.0412782,0.781099,4.18579,0.942027,32.5543
"476",0.275137,0.0504897,0.00477538,0.0357442,0.711346,4.29852,0.911441,33.3301
"477",0.221409,0.0399238,0.00440146,0.0655238,1.37362,4.29778,0.743182,29.62
"478",0.22326,0.0342726,0.00567967,0.0685289,1.0227,4.55265,0.926256,28.6376
"479",0.236284,0.0346408,0.00649383,0.0604383,0.612677,4.60024,0.96942,27.317
"480",0.24526,0.0426254,0.00492127,0.0503005,1.82055,4.51107,0.722721,29.5669
"481",0.247062,0.0489975,0.0045353,0.0418333,1.51756,4.11625,0.717901,30.569
"482",0.25694,0.0485332,0.00482801,0.0388327,1.23365,4.21613,0.727401,30.8466
"483",0.243928,0.0371483,0.00645435,0.0545883,3.21435,4.6685,0.800576,32.3129
"484",0.240614,0.0491357,0.00393531,0.0447481,0.833346,4.11046,0.94998,29.0084
"485",0.216105,0.040751,0.00428462,0.0709222,2.27456,4.18898,0.754151,30.7592
"486",0.170185,0.0295047,0.00316229,0.12897,0.0878181,3.71722,0.914263,29.4471
"487",0.205793,0.0370548,0.00419913,0.0750023,3.86022,4.40062,0.790541,28.7547
"488",0.249671,0.0474296,0.00456013,0.0438092,0.457226,4.09998,0.923326,33.1151
"489",0.194254,0.0249132,0.00585488,0.111283,1.75235,4.64345,0.713186,26.6711
"490",0.197911,0.0264545,0.0059069,0.106239,1.5791,4.58685,0.7163,26.0832
"491",0.224907,0.0346856,0.00571605,0.0694408,1.21608,4.42351,0.714931,33.3178
"492",0.230654,0.036066,0.00584897,0.0679618,1.08709,4.36619,0.713377,34.283
"493",0.193864,0.0269952,0.00525329,0.112725,2.94561,4.78763,0.793697,23.3906
"494",0.215301,0.0370107,0.00479931,0.0744449,0.0551263,3.795,0.836469,38.2987
"495",0.18879,0.0404651,0.00284465,0.0680461,1.47175,4.07173,0.780038,23.7949
"496",0.1912,0.0388876,0.00308014,0.0735284,1.0336,4.11519,0.749094,23.0481
"497",0.222996,0.0462885,0.00350703,0.0554604,0.506784,3.89983,0.718789,32.1697
"498",0.227658,0.0371957,0.0054378,0.0684366,1.19597,4.34646,0.944722,35.1956
"499",0.221996,0.0347629,0.00605959,0.0739747,2.24919,4.39953,0.943906,33.9908
"500",0.237254,0.0417022,0.00508774,0.0574432,2.86137,4.43649,0.932432,32.5634
"501",0.22548,0.043747,0.00446383,0.0523375,0.128896,3.76662,0.740823,31.2141
"502",0.224168,0.0476284,0.00321595,0.0501838,1.68214,4.07285,0.89621,32.8637
"503",0.217334,0.0448474,0.00338593,0.0578913,1.66904,4.06043,0.75169,32.6239
"504",0.204432,0.0428065,0.00314711,0.0654924,1.26629,3.94486,0.777811,33.402
"505",0.231822,0.0317085,0.00712164,0.0699769,1.08474,4.69036,0.862795,27.8096
"506",0.221968,0.0307433,0.00657861,0.0770475,1.46304,4.69194,0.83205,27.6297
"507",0.21434,0.0333322,0.00535721,0.0766981,0.486579,4.35252,0.81933,27.8526
"508",0.242371,0.0448314,0.00465295,0.0498946,1.85899,4.29672,0.823226,33.3377
"509",0.203522,0.0263167,0.0063127,0.0982425,0.500051,4.50902,0.82859,25.8281
"510",0.216257,0.0277518,0.00738555,0.0731847,5.20528,5.02318,0.831761,25.9995
"511",0.201361,0.02078,0.00765349,0.113183,1.44809,4.79975,0.708803,28.6794
"512",0.18585,0.0184044,0.00706285,0.190994,1.7166,4.57656,0.768381,29.0467
"513",0.204363,0.0301207,0.00580063,0.0853234,0.611557,4.32733,0.715408,26.8634
"514",0.208476,0.030822,0.00565796,0.0819728,2.41409,4.64417,0.795783,27.0586
"515",0.182133,0.0252082,0.00482957,0.153142,0.907722,4.21608,0.753681,30.8638
"516",0.233018,0.0240431,0.00952794,0.0928768,1.53443,4.95817,0.836359,29.222
"517",0.221879,0.0226029,0.00870661,0.0979275,0.652439,4.82734,0.789483,29.4434
"518",0.220233,0.0225348,0.00981396,0.0880881,0.475685,4.61521,0.793458,29.1933
"519",0.214253,0.0261948,0.00776808,0.086663,1.12446,4.59085,0.869217,30.9354
"520",0.204853,0.026888,0.00602609,0.104899,2.28058,4.72046,0.845342,28.5737
"521",0.202822,0.0216894,0.00733103,0.125042,0.426571,4.57906,0.764971,27.0183
"522",0.203036,0.022162,0.00720635,0.114074,0.366665,4.59469,0.775215,26.4138
"523",0.182988,0.020239,0.0060954,0.167325,0.805233,4.51697,0.757381,25.4703
"524",0.263144,0.0493107,0.00481159,0.0386483,0.35703,4.09276,0.877506,33.9464
"525",0.265903,0.0484645,0.00504556,0.0428209,1.28423,4.26887,0.763746,35.702
"526",0.19458,0.0349569,0.00388983,0.091407,0.994851,4.07343,0.836979,32.4336
"527",0.190365,0.0346744,0.00388449,0.0907288,1.65058,4.05551,0.82385,33.4101
"528",0.194489,0.0289312,0.00404587,0.124624,0.740432,4.41207,0.883796,31.1953
"529",0.190058,0.0314976,0.00429833,0.108924,0.221714,3.89236,0.730502,31.4101
"530",0.242468,0.0492069,0.00398764,0.0457198,0.601585,4.03685,0.823854,29.745
"531",0.182198,0.0278234,0.00438919,0.140921,0.209136,3.90131,0.857762,33.5331
"532",0.186405,0.0338929,0.00282848,0.131062,6.80657,4.42886,0.959699,30.0419
"533",0.186138,0.0351051,0.00308689,0.0871098,0.194908,3.88113,0.714421,26.7661
"534",0.205737,0.0363696,0.00455308,0.0754719,0.524062,3.99804,0.759886,34.0391
"535",0.210319,0.0410723,0.00387134,0.0654586,0.8951,3.97995,0.717004,32.8639
"536",0.282673,0.0463112,0.00608429,0.0388422,0.211272,4.3061,0.932748,32.6493
"537",0.255348,0.0501511,0.00422126,0.042052,2.74734,4.31791,0.928616,32.9312
"538",0.241418,0.0343784,0.00677072,0.0603405,0.649429,4.60051,0.725269,28.3266
"539",0.226757,0.0383502,0.00552967,0.0568558,2.12304,4.40685,0.782402,29.5029
"540",0.243454,0.0411461,0.0051168,0.0481822,0.491591,4.41196,0.868246,28.1023
"541",0.217164,0.0403778,0.00405212,0.0708123,1.92266,4.20595,0.778263,33.7527
"542",0.213845,0.043894,0.00343602,0.0576464,0.31543,3.81571,0.730858,34.9691
"543",0.244126,0.0465243,0.00430731,0.0429229,0.558673,4.21166,0.889367,28.4715
"544",0.221484,0.036253,0.0051241,0.0678013,1.7731,4.47569,0.80382,30.3009
"545",0.252019,0.0398592,0.00619498,0.0527927,0.543904,4.4233,0.967754,32.37
"546",0.220299,0.0414206,0.00414685,0.06122,2.91685,4.35389,0.782268,29.2282
"547",0.195459,0.0372249,0.00371509,0.0802914,0.596224,3.97649,0.820493,29.2014
"548",0.196232,0.0338502,0.00431491,0.0904513,0.572289,4.02765,0.866801,33.8742
"549",0.185383,0.0380959,0.0029361,0.0781264,0.517141,3.91113,0.790207,25.1042
"550",0.2065,0.0384734,0.00389316,0.0737862,0.548588,4.02394,0.770746,32.696
"551",0.217163,0.0431006,0.00373939,0.0530912,0.514764,4.03341,0.731222,27.6348
"552",0.230287,0.0456659,0.0042964,0.0563738,0.458393,3.85789,0.743919,37.4201
"553",0.219509,0.0500743,0.00273818,0.0430731,0.624385,3.88556,0.841149,27.5204
"554",0.239905,0.0335423,0.00715122,0.0671949,1.47606,4.56891,0.783553,35.1698
"555",0.185011,0.0244567,0.00508772,0.156098,0.611787,4.22068,0.805524,32.253
"556",0.228116,0.0475335,0.00353399,0.0422495,2.53289,4.30235,0.811316,25.7541
"557",0.284043,0.0550499,0.00400712,0.0288816,2.76289,4.49912,0.771364,29.0995
"558",0.28468,0.0527736,0.00463038,0.0298978,1.10472,4.39849,0.74783,28.2045
"559",0.315175,0.0594712,0.00417544,0.0220299,2.23379,4.45444,0.73791,30.85
"560",0.261808,0.0511906,0.00440316,0.0395737,0.509763,4.071,0.904766,34.5205
"561",0.236218,0.042309,0.00521454,0.0562552,2.17651,4.26488,0.756551,33.0205
"562",0.210379,0.041588,0.00350926,0.0620113,0.256433,3.97247,0.874438,27.2172
"563",0.210216,0.0337255,0.00551902,0.0751994,0.529559,4.14604,0.831122,32.8625
"564",0.231032,0.0521641,0.00326776,0.0392724,1.09752,3.8913,0.780691,29.1101
"565",0.21381,0.035643,0.00510896,0.0696,0.900463,4.26413,0.82647,30.7566
"566",0.221627,0.0403787,0.00450181,0.0581243,1.26525,4.26916,0.829696,29.8895
"567",0.203411,0.0386385,0.00380165,0.0683214,0.482858,4.0682,0.787347,25.997
"568",0.194233,0.0343672,0.00396903,0.0913244,1.20784,4.19716,0.782805,27.8546
"569",0.278066,0.0542189,0.00451559,0.034144,1.86874,4.20863,0.907294,37.1301
"570",0.212764,0.0415656,0.00404336,0.0606232,0.195533,3.81747,0.743958,29.7489
"571",0.212039,0.0393076,0.00414102,0.0647822,0.242111,3.98273,0.80502,29.5669
"572",0.21512,0.039616,0.00425272,0.0688121,0.156416,3.89552,0.86144,34.6658
"573",0.217784,0.0383738,0.00489284,0.0712869,0.077295,3.82386,0.933594,34.1763
